movieID,actorID,actorName,ranking
6082,jackie_burroughs,Jackie Burroughs,2
6082,wayne_robson,Wayne Robson,3
6082,ken_pogue,Ken Pogue,4
6082,david-petersen,David Petersen,5
6082,timothy_webber,Timothy Webber,6
6082,gary_chalk,Gary Chalk,7
6082,george-dawson,George Dawson,8
6082,thomas_heaton,Thomas Heaton,9
6082,anthony_holland,Anthony Holland,10
6083,frederic_forrest,Frederic Forrest,1
6083,1001740-peter_boyle,Peter Boyle,2
6083,marilu_henner,Marilu Henner,3
6083,roy_kinnear,Roy Kinnear,4
6083,elisha_cook_jr,Elisha Cook Jr.,5
6083,lydia-lei,Lydia Lei,6
6083,rg_armstrong,R.G. Armstrong,7
6083,richard_bradford,Richard Bradford,8
6083,michael-chow,Michael Chow,9
6083,david_patrick_kelly,David Patrick Kelly,10
6084,clint_eastwood,Clint Eastwood,1
6084,kyle_eastwood,Kyle Eastwood,2
6084,john_mcintire,John McIntire,3
6084,alexa_kenin,Alexa Kenin,4
6084,verna_bloom,Verna Bloom,5
6084,1072634-matt_clark,Matt Clark,6
6084,barry_corbin,Barry Corbin,7
6084,linda_hopkins,Linda Hopkins,8
6084,susan_arnold,Susan Arnold,9
6084,jim_boelsen,Jim Boelsen,10
6092,lawrence_monoson,Lawrence Monoson,1
6092,diane_franklin,Diane Franklin,2
6092,steve_antin,Steve Antin,3
6092,joe-rubbo,Joe Rubbo,4
6092,louisa_moritz,Louisa Moritz,5
6092,brian-peck,Brian Peck,6
6092,kimmy_robertson,Kimmy Robertson,7
6092,harry_bugin,Harry Bugin,8
6092,michael_chieffo,Michael Chieffo,9
6092,peter_ellenstein,Peter Ellenstein,10
6093,alan_arkin,Alan Arkin,1
6093,jeff_bridges,Jeff Bridges,2
6093,mia_farrow,Mia Farrow,3
6093,tammy_grimes,Tammy Grimes,4
6093,robert_klein,Robert Klein,5
6093,angela_lansbury,Angela Lansbury,6
6093,1008946-christopher_lee,Christopher Lee,7
6093,keenan_wynn,Keenan Wynn,8
6093,paul_h_frees,Paul H. Frees,9
6093,rene_auberjonois,Rene Auberjonois,10
6096,michael_ontkean,Michael Ontkean,1
6096,kate_jackson,Kate Jackson,2
6096,harry_hamlin,Harry Hamlin,3
6096,wendy_hiller,Wendy Hiller,4
6096,arthur_hill,Arthur Hill,5
6096,nancy_olson,Nancy Olson,6
6096,john_dukakis,John Dukakis,7
6096,terry_kiser,Terry Kiser,8
6096,dennis_howard,Dennis Howard,9
6096,asher_brauner,Asher Brauner,10
6099,barry_bostwick,Barry Bostwick,1
6099,persis_khambatta,Persis Khambatta,2
6099,michael_beck,Michael Beck,3
6099,edward_mulhare,Edward Mulhare,4
6099,george-furth,George Furth,5
6099,henry_silva,Henry Silva,6
6099,michael_kulcsar,Michael Kulcsar,7
6099,1196295-ralph_wilcox,Ralph Wilcox,8
6099,robert_fuller,Robert Fuller,9
6099,evan-kim,Evan C. Kim,10
6101,tien_miao,Tien Miao,1
6101,yi_ching_lukevin_shih_hung_chen,Yi-Ching Lu,2
6101,chang_chea,Chang Chea,3
6101,tommy_lee_jones,Tommy Lee Jones,4
6101,cate_blanchett,Cate Blanchett,5
6101,eric_schweig,Eric Schweig,6
6101,evan_rachel_wood,Evan Rachel Wood,7
6101,jenna-boyd,Jenna Boyd,8
6101,steve-reevis,Steve Reevis,9
6101,ray_mckinnon,Ray McKinnon,10
6102,robert_de_niro,Robert De Niro,1
6102,jeremy_irons,Jeremy Irons,2
6102,ray_mcanally,Ray McAnally,3
6102,liam_neeson,Liam Neeson,4
6102,aidan_quinn,Aidan Quinn,5
6102,ronald_pickup,Ronald Pickup,6
6102,monirak_sisowath,Monirak Sisowath,7
6102,asuncion_ontiveros,Asuncion Ontiveros,8
6102,cherie_lunghi,Cherie Lunghi,9
6102,rev_daniel_berrigan,Rev. Daniel Berrigan,10
6107,omero_antonutti,Omero Antonutti,1
6107,margarita_lozano,Margarita Lozano,2
6107,claudio-bigagli,Claudio Bigagli,3
6107,massimo_bonetti,Massimo Bonetti,4
6107,dario-cantarelli,Dario Cantarelli,5
6107,sergio_dagliana,Sergio Dagliana,6
6107,giuseppe_furia,Giuseppe Furia,7
6107,graziella_galvani,Graziella Galvani,8
6107,giovanni_guidelli,Giovanni Guidelli,9
6107,paolo_hendel,Paolo Hendel,10
6109,frederic_forrest,Frederic Forrest,1
6109,teri_garr,Teri Garr,2
6109,nastassia_kinski,Nastassja Kinski,3
6109,raul_julia,Raul Julia,4
6109,lainie_kazan,Lainie Kazan,5
6109,harry_dean_stanton,Harry Dean Stanton,6
6109,allen_garfield,Allen Garfield,7
6109,carmine_coppola,Carmine Coppola,8
6109,italia_coppola,Italia Coppola,9
6109,edward_blackoff,Edward Blackoff,10
6113,hanna_schygulla,Hanna Schygulla,1
6113,michel_piccoli,Michel Piccoli,2
6113,isabelle_huppert,Isabelle Huppert,3
6113,jeanluc_bideau,Jean-Luc Bideau,4
6113,jerzy-radziwilowicz,Jerzy Radziwilowicz,5
6113,laszlo_szabo,Laszlo Szabo,6
6113,jeanfrancois_stevenin,Jean-François Stévenin,7
6113,myriem_roussel,Myriem Roussel,8
6113,sophie_loucachevski,Sophie Loucachevski,9
6113,barbara_tissier,Barbara Tissier,10
6115,mariel_hemingway,Mariel Hemingway,1
6115,scott_glenn,Scott Glenn,2
6115,patrice_donnelly,Patrice Donnelly,3
6115,kenny_moore,Kenny Moore,4
6115,jim-moody,Jim Moody,5
6115,kari_gosswiller,Kari Gosswiller,6
6115,luana_anders,Luana Anders,7
6115,jodi_anderson,Jodi Anderson,8
6115,maren_seidler,Maren Seidler,9
6115,martha_watson,Martha Watson,10
6118,zbigniew_zapasiewicz,Zbigniew Zapasiewicz,1
6118,tadeusz_lomnicki,Tadeusz Lomnicki,2
6118,boguslaw_linda,Boguslaw Linda,3
6118,boguslawa_pawelec,Boguslawa Pawelec,4
6118,marzena_trybala,Marzena Trybala,5
6121,brad_davis,Brad Davis,1
6121,franco_nero,Franco Nero,2
6121,jeanne_moreau,Jeanne Moreau,3
6121,laurent_malet,Laurent Malet,4
6121,hanno_poschl,Hanno Pöschl,5
6121,gunther_kaufmann,Günther Kaufmann,6
6121,burkhardt_driest,Burkhardt Driest,7
6121,harry_baer,Harry Baer,8
6121,isolde_barth,Isolde Barth,9
6121,roger_fritz,Roger Fritz,10
6126,rosel_zech,Rosel Zech,1
6126,hilmar_thate,Hilmar Thate,2
6126,annemarie_duringer,Annemarie Düringer,3
6126,doris-schade,Doris Schade,4
6126,cornelia_froboess,Cornelia Froboess,5
6126,erik_schumann,Erik Schumann,6
6126,armin_muellerstahl,Armin Mueller-Stahl,7
6126,peter_luehr,Peter Luehr,8
6126,brigitte_horney,Brigitte Horney,9
6126,elisabeth_volkmann,Elisabeth Volkmann,10
6127,albert_finney,Albert Finney,1
6127,diane_keaton,Diane Keaton,2
6127,karen_allen,Karen Allen,3
6127,peter_weller,Peter Weller,4
6127,dana_hill,Dana Hill,5
6127,viveka_davis,Viveka Davis,6
6127,tracey_gold,Tracey Gold,7
6127,tina_yothers,Tina Yothers,8
6127,george_murdock,George Murdock,9
6127,leora_dana,Leora Dana,10
6135,roy_scheider,Roy Scheider,1
6135,meryl_streep,Meryl Streep,2
6135,jessica_tandy,Jessica Tandy,3
6135,joe_grifasi,Joe Grifasi,4
6135,sara_botsford,Sara Botsford,5
6135,josef_sommer,Josef Sommer,6
6135,irving_metzman,Irving Metzman,7
6135,rikke_borge,Rikke Borge,8
6135,john_bentley,John Bentley,9
6135,hyon_cho,Hyon Cho,10
6152,reb_brown,Reb Brown,1
6152,corinne_clery,Corinne Clery,2
6152,john_steiner,John Steiner,3
6152,carole_andre,Carole André,4
6152,ayshe_gul,Ayshe Gul,5
6152,marina_rocchi,Marina Rocchi,6
6152,sergio_nicolai,Sergio Nicolai,7
6152,max_allen_collins,Max Allan Collins,8
6152,luciano_pigozzi,Luciano Pigozzi,9
6155,kate_hudson,Kate Hudson,1
6155,matthew_mcconaughey,Matthew McConaughey,2
6155,adam_goldberg,Adam Goldberg,3
6155,michael_michele,Michael Michele,4
6155,shalom_harlow,Shalom Harlow,5
6155,bebe_neuwirth,Bebe Neuwirth,6
6155,robert_klein,Robert Klein,7
6155,1177928-kathryn_hahn,Kathryn Hahn,8
6155,thomas_lennon,Thomas Lennon,9
6155,annie_parisse,Annie Parisse,10
6157,ben_affleck,Ben Affleck,1
6157,jennifer_garner,Jennifer Garner,2
6157,colin_farrell,Colin Farrell,3
6157,michael_clarke_duncan,Michael Clarke Duncan,4
6157,jon_favreau,Jon Favreau,5
6157,joe_pantoliano,Joe Pantoliano,6
6157,ellen_pompeo,Ellen Pompeo,7
6157,david_keith,David Keith,8
6157,erick_avari,Erick Avari,9
6157,paul_benvictor,Paul Ben-Victor,10
6158,haley_joel_osment,Haley Joel Osment,1
6158,john_goodman,John Goodman,2
6158,mae-whitman,Mae Whitman,3
6158,connor_funk,Connor Funk,4
6158,bob_joles,Bob Joles,5
6158,tony_jay,Tony Jay,6
6158,john_rhysdavies,John Rhys-Davies,7
6158,jim_cummings,Jim Cummings,8
6158,phil_collins,Phil Collins,9
6158,david_ogden_stiers,David Ogden Stiers,10
6159,1132769-paul_schneider,Paul Schneider,1
6159,zooey_deschanel,Zooey Deschanel,2
6159,shea_whigham,Shea Whigham,3
6159,patricia_clarkson,Patricia Clarkson,4
6159,maurice_compte,Maurice Compte,5
6159,benjamin-mouton,Benjamin Mouton,6
6159,danny_r_mcbride,Danny R. McBride,7
6159,patty_clarkson,Patty Clarkson,8
6159,bartow_church,Bartow Church,9
6159,danny_mcbride,Danny McBride,10
6160,abdullah_ibrahim,Abdullah Ibrahim,1
6160,miriam_makeba,Miriam Makeba,2
6160,nelson_mandela,Nelson Mandela,3
6160,hugh_masekela,Hugh Masekela,4
6160,dolly_rathebe,Dolly Rathebe,5
6160,sifiso_ntuli,Sifiso Ntuli,6
6160,sibongile_khumalo,Sibongile Khumalo,7
6160,vusi_mahlasela,Vusi Mahlasela,8
6160,thandi_modise,Thandi Modise,9
6160,duma_kandlovu,Duma KaNdlovu,10
6163,audrey_tautou,Audrey Tautou,1
6163,samuel_le_bihan,Samuel Le Bihan,2
6163,isabelle_carre,Isabelle Carré,3
6163,sophie_guillemin,Sophie Guillemin,4
6163,clement_sibony,Clement Sibony,5
6163,lodie_navarre,??lodie Navarre,6
6163,eric-savin,Eric Savin,7
6163,vania_vilers,Vania Vilers,8
6163,catherine_cyler,Catherine Cyler,9
6163,mathilde_blache,Mathilde Blache,10
6166,walter_matthau,Walter Matthau,1
6166,mason_gamble,Mason Gamble,2
6166,joan_plowright,Joan Plowright,3
6166,christopher_lloyd,Christopher Lloyd,4
6166,lea_thompson,Lea Thompson,5
6166,robert_stanton,Robert Stanton,6
6166,paul_winfield,Paul Winfield,7
6166,amy_sakasitz,Amy Sakasitz,8
6166,kellen_hathaway,Kellen Hathaway,9
6166,billie_bird,Billie Bird,10
6173,gabriel_byrne,Gabriel Byrne,1
6173,ellen_barkin,Ellen Barkin,2
6173,ciaran-fitzgerald,Ciaran Fitzgerald,3
6173,ruaidhri-conroy,Rúaidhrí Conroy,4
6173,patrick_doyle,Patrick Doyle,5
6173,1059208-david_kelly,David Kelly,6
6173,jamie_leonard,Jamie Leonard,7
6173,pauline_delaney,Pauline Delaney,8
6173,phelim-drew,Phelim Drew,9
6173,dave_duffy,Dave Duffy,10
6174,charles_bronson,Charles Bronson,1
6174,perry-lopez,Perry Lopez,2
6174,james_pax,James Pax,3
6174,peggy_lipton,Peggy Lipton,4
6174,sy_richardson,Sy Richardson,5
6174,1209748-juan_fernandez,Juan Fernández,6
6174,bill_mckinney,Bill McKinney,7
6174,gerald_castillo,Gerald Castillo,8
6174,nicole_eggert,Nicole Eggert,9
6174,amy_hathaway,Amy Hathaway,10
6176,charles_bronson,Charles Bronson,1
6176,al_lettieri,Al Lettieri,2
6176,linda_cristal,Linda Cristal,3
6176,lee_purcell,Lee Purcell,4
6176,paul_koslo,Paul Koslo,5
6176,taylor_lacher,Taylor Lacher,6
6176,alejandro_rey,Alejandro Rey,7
6176,frank_maxwell,Frank Maxwell,8
6176,vern_porter,Vern Porter,9
6176,jordan-rhodes,Jordan Rhodes,10
6179,mickey_rourke,Mickey Rourke,1
6179,bob_hoskins,Bob Hoskins,2
6179,alan_bates,Alan Bates,3
6179,sammi-davis,Sammi Davis,4
6179,liam_neeson,Liam Neeson,5
6179,christopher_fulford,Christopher Fulford,6
6179,alison_doody,Alison Doody,7
6179,camille_coduri,Camille Coduri,8
6179,ian_bartholomew,Ian Bartholomew,9
6179,mark_lambert,Mark Lambert,10
6183,rock_hudson,Rock Hudson,1
6183,1053434-doris_day,Doris Day,2
6183,tony_randall,Tony Randall,3
6183,thelma_ritter,Thelma Ritter,4
6183,1000072-nick_adams,Nick Adams,5
6183,julia-meade,Julia Meade,6
6183,allen_jenkins,Allen Jenkins,7
6183,marcel_dalio,Marcel Dalio,8
6183,lee_patrick,Lee Patrick,9
6183,mary_mccarty,Mary McCarty,10
6184,david_bowie,David Bowie,1
6184,candy_clark,Candy Clark,2
6184,rip_torn,Rip Torn,3
6184,buck_henry,Buck Henry,4
6184,bernie_casey,Bernie Casey,5
6184,jackson_d_kane,Jackson D. Kane,6
6184,rick_riccardo,Rick Riccardo,7
6184,tony_mascia,Tony Mascia,8
6184,linda_hutton,Linda Hutton,9
6184,hilary_holland,Hilary Holland,10
6185,kurt_russell,Kurt Russell,1
6185,brendan_gleeson,Brendan Gleeson,2
6185,scott_speedman,Scott Speedman,3
6185,michael_michele,Michael Michele,4
6185,ving_rhames,Ving Rhames,5
6185,lolita_davidovich,Lolita Davidovich,6
6185,dash_mihok,Dash Mihok,7
6185,kurupt,Kurupt,8
6185,master_p,Master P,9
6185,khandi_alexander,Khandi Alexander,10
6186,robert_duvall,Robert Duvall,1
6186,stephen_lang,Stephen Lang,2
6186,jeff_daniels,Jeff Daniels,3
6186,mira_sorvino,Mira Sorvino,4
6186,bruce_boxleitner,Bruce Boxleitner,5
6186,c_thomas_howell,C. Thomas Howell,6
6186,frankie_faison,Frankie Faison,7
6186,matt_letscher,Matt Letscher,8
6186,jeremy_london,Jeremy London,9
6186,william_sanderson,William Sanderson,10
6191,dean-andrews,Dean Andrews,1
6191,tom_craig,Tom Craig,2
6191,joe-duttine,Joe Duttine,3
6191,steve-huison,Steve Huison,4
6191,venn_tracey,Venn Tracey,5
6191,andy_swallow,Andy Swallow,6
6191,sean_glenn,Sean Glenn,7
6191,juliet_bates,Juliet Bates,8
6191,thomas_craig,Thomas Craig,9
6191,joe_duttie,Joe Duttie,10
6192,sonja_richter,Sonja Richter,1
6192,nikolaj_lie_kaas,Nikolaj Lie Kaas,2
6192,mads_mikkelsen,Mads Mikkelsen,3
6192,paprika_steen,Paprika Steen,4
6192,stine-bjerregaard,Stine Bjerregaard,5
6192,birthe_neumann,Birthe Neumann,6
6192,niels-olsen,Niels Olsen,7
6192,ulf_pilgaard,Ulf Pilgaard,8
6192,ronnie_hiort_sorenson,Ronnie Hiort Sorenson,9
6192,anders_nyborg,Anders Nyborg,10
6193,chazz_palminteri,Chazz Palminteri,1
6193,rick_schroder,Rick Schroder,2
6193,rod_steiger,Rod Steiger,3
6193,michael_rosenbaum,Michael Rosenbaum,4
6193,mars_callahan,Mars Callahan,5
6193,alison_eastwood,Alison Eastwood,6
6193,christopher_walken,Christopher Walken,7
6193,anson_mount,Anson Mount,8
6193,ernie_reyes_jr,Ernie Reyes Jr.,9
6193,glenn_plummer,Glenn Plummer,10
6194,guy_pearce,Guy Pearce,1
6194,helena-bonham-carter,Helena Bonham Carter,2
6194,frank_gallacher,Frank Gallacher,3
6194,lindley_joyner,Lindley Joyner,4
6194,brooke_harman,Brooke Harman,5
6194,peter-curtin,Peter Curtin,6
6194,margot_knight,Margot Knight,7
6194,anthony_martin,Anthony Martin,8
6194,dawn_klingberg,Dawn Klingberg,9
6195,carlo_brandt,Carlo Brandt,1
6195,frank-conroy,Frank Conroy,2
6195,robert_cs_downs,Robert C.S. Downs,3
6195,leslie_fiedler,Leslie Fiedler,4
6195,robert_gottlieb,Robert Gottlieb,5
6195,dan_guenther,Dan Guenther,6
6195,mark_moskowitz,Mark Moskowitz,7
6195,dow_mossman,Dow Mossman,8
6195,william_cotter_murray,William Cotter Murray,9
6195,john_seelye,John Seelye,10
6196,jet_li,Jet Li,1
6196,earl_dmx_simmons,DMX,2
6196,mark_dacascos,Mark Dacascos,3
6196,kelly_hu,Kelly Hu,4
6196,1131130-anthony_anderson,Anthony Anderson,5
6196,tom_arnold,Tom Arnold,6
6196,gabrielle_union,Gabrielle Union,7
6196,michael_jace,Michael Jace,8
6196,drag_on,Drag-On,9
6196,paige_hurd,Paige Hurd,10
6198,jeff_bridges,Jeff Bridges,1
6198,edward_furlong,Edward Furlong,2
6198,lucinda_jenney,Lucinda Jenney,3
6198,don_harvey,Don Harvey,4
6198,tracey_kapisky,Tracey Kapisky,5
6198,maggie_welsh,Maggie Welsh,6
6198,loyd_catlett,Loyd Catlett,7
6198,marcus_chong,Marcus Chong,8
6198,barbara_irvin,Barbara Irvin,9
6198,todd_jamieson,Todd Jamieson,10
6201,helena-bonham-carter,Helena Bonham Carter,1
6201,cary_elwes,Cary Elwes,2
6201,1073460-john_wood,John Wood,3
6201,michael_hordern,Michael Hordern,4
6201,jill_bennett,Jill Bennett II,5
6201,jane_lapotaire,Jane Lapotaire,6
6201,sara_kestelman,Sara Kestelman,7
6201,patrick_stewart,Patrick Stewart,8
6201,warren-saire,Warren Saire,9
6201,joss_ackland,Joss Ackland,10
6202,lior_ashkenazi,Lior Ashkenazi,1
6202,ronit_elkabetz,Ronit Elkabetz,2
6202,moni_moshonov,Moni Moshonov,3
6202,lili_kosashvili,Lili Kosashvili,4
6202,sapir-kugman,Sapir Kugman,5
6202,aya_steinovits_laor,Aya Steinovits Laor,6
6202,dina_doron,Dina Doron,7
6202,leonid_kanevsky,Leonid Kanevsky,8
6202,aya_steinovitz,Aya Steinovitz,9
6202,lili_koshashvili,Lili Koshashvili,10
6203,mel_brooks,Mel Brooks,1
6203,lesley_ann_warren,Lesley Ann Warren,2
6203,jeffrey_tambor,Jeffrey Tambor,3
6203,stuart_pankin,Stuart Pankin,4
6203,howard_morris,Howard Morris,5
6203,rudy_de_luca,Rudy De Luca,6
6203,theodore_wilson,Theodore Wilson,7
6203,michael_ensign,Michael Ensign,8
6203,matthew_faison,Matthew Faison,9
6203,billy_barty,Billy Barty,10
6206,robin_williams,Robin Williams,1
6206,robert_sean_leonard,Robert Sean Leonard,2
6206,ethan_hawke,Ethan Hawke,3
6206,josh_charles,Josh Charles,4
6206,gale-hansen,Gale Hansen,5
6206,dylan-kussman,Dylan Kussman,6
6206,allelon_ruggiero,Allelon Ruggiero,7
6206,james_waterston,James Waterston,8
6206,norman_lloyd,Norman Lloyd,9
6206,kurtwood_smith,Kurtwood Smith,10
6211,amy_adams,Amy Adams,1
6211,patrick_dempsey,Patrick Dempsey,2
6211,james_marsden,James Marsden,3
6211,timothy_spall,Timothy Spall,4
6211,idina_menzel,Idina Menzel,5
6211,rachel_covey,Rachel Covey,6
6211,susan_sarandon,Susan Sarandon,7
6211,julie_andrews,Julie Andrews,8
6211,margery_beddow,Margery Beddow,9
6211,jeff_bennett,Jeff Bennett,10
6212,steve_martin,Steve Martin,1
6212,queen_latifah,Queen Latifah,2
6212,eugene_levy,Eugene Levy,3
6212,joan_plowright,Joan Plowright,4
6212,jean_smart,Jean Smart,5
6212,missi_pyle,Missi Pyle,6
6212,kimberly_j_brown,Kimberly J. Brown,7
6212,1018848-steve_harris,Steve Harris,8
6212,angus_t_jones,Angus T. Jones,9
6212,michael_rosenbaum,Michael Rosenbaum,10
6215,frances_mcdormand,Frances McDormand,1
6215,christian_bale,Christian Bale,2
6215,kate_beckinsale,Kate Beckinsale,3
6215,natascha_mcelhone,Natascha McElhone,4
6215,alessandro_nivola,Alessandro Nivola,5
6215,lou_barlow,Lou Barlow,6
6215,russ_pollard,Russ Pollard,7
6215,amaad_wassif,Amaad Wassif,8
6215,imaad_wasif,Imaad Wasif,9
6215,melissa_de_sousa,Melissa De Sousa,10
6216,juliane_koehler,Juliane Köhler,1
6216,merab_ninidze,Merab Ninidze,2
6216,matthias_habich,Matthias Habich,3
6216,sidede_onyulo,Sidede Onyulo,4
6216,lea_kurka,Lea Kurka,5
6216,karoline_eckertz,Karoline Eckertz,6
6216,gerd_heinz,Gerd Heinz,7
6216,hildegard_schmahl,Hildegard Schmahl,8
6216,maritta_horwarth,Maritta Horwarth,9
6216,regine_zimmermann,Regine Zimmermann,10
6218,parminder_nagra,Parminder Nagra,1
6218,keira_knightley,Keira Knightley,2
6218,jonathan_rhys_meyers,Jonathan Rhys Meyers,3
6218,shaheen_khan,Shaheen Khan,4
6218,anupam_kher,Anupam Kher,5
6218,ameet_chana,Ameet Chana,6
6218,juliet_stevenson,Juliet Stevenson,7
6218,frank-harper,Frank Harper,8
6218,archie-panjabi,Archie Panjabi,9
6218,kulvinder_ghir,Kulvinder Ghir,10
6219,tommy_lee_jones,Tommy Lee Jones,1
6219,benicio_del_toro,Benicio Del Toro,2
6219,connie_nielsen,Connie Nielsen,3
6219,leslie_stefanson,Leslie Stefanson,4
6219,jenna-boyd,Jenna Boyd,5
6219,eddie_velez,Eddie Velez,6
6219,1020576-john_finn,John Finn,7
6219,jose_zuniga,Jose Zuniga,8
6219,lonny_chapman,Lonny Chapman,9
6219,mark_pellegrino,Mark Pellegrino,10
6221,judy_davis,Judy Davis,1
6221,marcia_gay_harden,Marcia Gay Harden,2
6221,lili_taylor,Lili Taylor,3
6221,juliette_lewis,Juliette Lewis,4
6221,christopher_bowen,Christopher Bowen,5
6221,maria_barranco,María Barranco,6
6221,pep_molina,Pep Molina,7
6221,courtney_jines,Courtney Jines,8
6221,vctor_alvaro,Victor Alvaro,9
6222,anne_heche,Anne Heche,1
6222,christina_ricci,Christina Ricci,2
6222,emily_perkins,Emily Perkins,3
6222,ian_tracey,Ian Tracey,4
6222,jason_biggs,Jason Biggs,5
6222,jesse_moss,Jesse Moss,6
6222,1008767-jessica_lange,Jessica Lange,7
6222,jonathan_rhys_meyers,Jonathan Rhys Meyers,8
6222,lou_reed,Lou Reed,9
6222,1033789-michelle_williams,Michelle Williams,10
6223,jason_schwartzman,Jason Schwartzman,1
6223,john_leguizamo,John Leguizamo,2
6223,mena_suvari,Mena Suvari,3
6223,patrick_fugit,Patrick Fugit,4
6223,brittany_murphy,Brittany Murphy,5
6223,mickey_rourke,Mickey Rourke,6
6223,peter_stormare,Peter Stormare,7
6223,alexis_arquette,Alexis Arquette,8
6223,deborah_harry,Deborah Harry,9
6223,1119673-eric_roberts,Eric Roberts,10
6228,cary_grant,Cary Grant,1
6228,jean_arthur,Jean Arthur,2
6228,ronald_colman,Ronald Colman,3
6228,edgar_buchanan,Edgar Buchanan,4
6228,glenda_farrell,Glenda Farrell,5
6228,1007464-rex_ingram,Rex Ingram,6
6228,charles_dingle,Charles Dingle,7
6228,emma_dunn,Emma Dunn,8
6228,leonid_kinskey,Leonid Kinskey,9
6228,tom_tyler,Tom Tyler,10
6229,1015324-james_taylor,James Taylor,1
6229,warren_oates,Warren Oates,2
6229,laurie_bird,Laurie Bird,3
6229,dennis_wilson,Dennis Wilson,4
6229,david_drake,David Drake,5
6229,harry_dean_stanton,Harry Dean Stanton,6
6229,richard_ruth,Richard Ruth,7
6229,alan_vint,Alan Vint,8
6229,jaclyn_hellman,Jaclyn Hellman,9
6229,melissa_hellman,Melissa Hellman,10
6232,virginia_mckenna,Virginia McKenna,1
6232,bill_travers,Bill Travers,2
6232,geoffrey_keen,Geoffrey Keen,3
6232,peter-lukoye,Peter Lukoye,4
6232,omar_chambati,Omar Chambati,5
6232,bill_godden,Bill Godden,6
6232,robert_cheetham,Robert Cheetham,7
6232,1069433-robert_young,Robert Young,8
6232,brian_epsom,Brian Epsom,9
6232,bryan_epsom,Bryan Epsom,10
6233,broderick_crawford,Broderick Crawford,1
6233,judy_holliday,Judy Holliday,2
6233,william_holden,William Holden,3
6233,howard_st_john,Howard St. John,4
6233,frank-otto,Frank Otto,5
6233,larry_oliver,Larry Oliver,6
6233,barbara_brown,Barbara Brown,7
6233,grandon_rhodes,Grandon Rhodes,8
6233,claire_carleton,Claire Carleton,9
6233,charles_cane,Charles Cane,10
6240,michael_keaton,Michael Keaton,1
6240,rene_russo,Rene Russo,2
6240,anthony_lapaglia,Anthony LaPaglia,3
6240,kevin_conway,Kevin Conway,4
6240,rachel_ticotin,Rachel Ticotin,5
6240,tony_plana,Tony Plana,6
6240,benjamin_bratt,Benjamin Bratt,7
6240,grace_johnston,Grace Johnston,8
6240,rhea_silversmith,Rhea Silver-Smith,9
6240,blair_swanson,Blair Swanson,10
6244,shafiq_syed,Shafiq Syed,1
6244,sarfuddin_qurrassi,Sarfuddin Qurrassi,2
6244,raju_barnad,Raju Barnad,3
6244,raghubir_yadav,Raghubir Yadav,4
6244,nana_patekar,Nana Patekar,5
6244,aneeta_kanwar,Aneeta Kanwar,6
6244,hansa-vithal,Hansa Vithal,7
6244,mohanraj_babu,Mohanraj Babu,8
6244,chandrashekhar_naidu,Chandrashekhar Naidu,9
6244,shaukat_azmi,Shaukat Azmi,10
6251,1005097-john_fiedler,John Fiedler,1
6251,jim_cummings,Jim Cummings,2
6251,andre_stojka,Andre Stojka,3
6251,kath_soucie,Kath Soucie,4
6251,nikita_hopkins,Nikita Hopkins,5
6251,peter_cullen,Peter Cullen,6
6251,ken_sansom,Ken Sansom,7
6251,tom_wheatley,Tom Wheatley,8
6251,ken_samson,Ken Samson,9
6251,james_cummings,James Cummings,10
6254,cary_grant,Cary Grant,1
6254,irene_dunne,Irene Dunne,2
6254,ralph_bellamy,Ralph Bellamy,3
6254,robert,Robert (Tex) Allen,4
6254,cecil-cunningham,Cecil Cunningham,5
6254,mary_forbes,Mary Forbes,6
6254,alex_darcy,Alex D'Arcy,7
6254,molly-lamont,Molly Lamont,8
6254,esther_dale,Esther Dale,9
6254,joyce_compton,Joyce Compton,10
6255,genevieve_robinson,Genevieve Robinson,1
6255,archbishop_desmond_tutu,Archbishop Desmond Tutu,2
6255,imogene_robinson,Imogene Robinson,3
6255,victor_robinson,Victor Robinson,4
6255,isabella_boo_mcdaniel,Isabella 'Boo' McDaniel,5
6255,brenda_poteat,Brenda Poteat,6
6255,david_poteat,David Poteat,7
6255,tonia_poteat,Tonia Poteat,8
6255,randi_reitan,Randi Reitan,9
6255,phil_reitan,Phil Reitan,10
6257,borje_ahlstedt,Börje Ahlstedt,1
6257,peter_lindgren,Peter Lindgren,2
6257,lena-nyman,Lena Nyman,3
6257,vilgot_sjoman,Vilgot Sjöman,4
6257,marie_goranzon,Marie Goranzon,5
6257,magnus_mankan_nilsson,"Magnus ""Mankan"" Nilsson",6
6257,holger_loewenadler,Holger Loewenadler,7
6257,chris_wahlstrom,Chris Wahlström,8
6258,maria_casares,María Casares,1
6258,paul_bernard,Paul Bernard,2
6258,elina-labourdette,Elina Labourdette,3
6258,jean_marchat,Jean Marchat,4
6258,lucienne_bogaert,Lucienne Bogaert,5
6263,john_travolta,John Travolta,1
6263,connie_nielsen,Connie Nielsen,2
6263,samuel_l_jackson,Samuel L. Jackson,3
6263,giovanni_ribisi,Giovanni Ribisi,4
6263,brian_van_holt,Brian Van Holt,5
6263,tim_daly,Tim Daly,6
6263,cristian_de_la_fuente,Cristián de la Fuente,7
6263,dash_mihok,Dash Mihok,8
6263,taye_diggs,Taye Diggs,9
6263,roselyn_sanchez,Roselyn Sanchez,10
6264,aaron_eckhart,Aaron Eckhart,1
