id,title,year,criticsRating,pictureURL
478,Jimmy Hollywood,1994,4.1,http://content6.flixster.com/movie/28/19/281900_det.jpg
5918,Alone in the Dark,2005,1.7,http://content6.flixster.com/movie/10/92/96/10929640_det.jpg
3135,The Great Santini,1979,7.8,http://content8.flixster.com/movie/25/79/257906_det.jpg
213,Utomlyonnye solntsem,1994,7.0,http://content8.flixster.com/movie/27/23/272326_det.jpg
32049,The Laughing Policeman,1973,5.9,http://content9.flixster.com/movie/27/23/272399_det.jpg
186,Nine Months,1995,4.3,http://content7.flixster.com/movie/10/91/49/10914937_det.jpg
6382,He ni zai yi qi,2002,6.7,http://content9.flixster.com/movie/10/88/85/10888527_det.jpg
216,Billy Madison,1995,4.8,http://content6.flixster.com/movie/26/12/261212_det.jpg
1884,Fear and Loathing in Las Vegas,1998,5.8,http://content6.flixster.com/movie/10/88/64/10886456_det.jpg
4338,Twelve O'Clock High,1949,8.2,http://content9.flixster.com/movie/11/15/02/11150275_det.jpg
2935,The Lady Eve,1941,8.6,http://content8.flixster.com/movie/28/70/287010_det.jpg
3436,Dying Young,1991,4.5,http://content9.flixster.com/movie/10/84/53/10845363_det.jpg
48342,Conversations with Other Women,2005,6.5,http://content6.flixster.com/movie/10/89/81/10898112_det.jpg
8482,The Picture of Dorian Gray,1945,7.9,http://content6.flixster.com/movie/10/83/82/10838244_det.jpg
567,Kika,1993,5.7,http://content7.flixster.com/movie/10/91/08/10910897_det.jpg
26283,Charley Varrick,1973,7.4,http://content6.flixster.com/movie/25/73/257320_det.jpg
196,Species,1995,4.9,http://content7.flixster.com/movie/66/42/83/6642833_det.jpg
30846,The Assassination of Richard Nixon,2004,6.6,http://content7.flixster.com/movie/10/18/54/10185417_det.jpg
150,Apollo 13,1995,8.0,http://content7.flixster.com/movie/10/93/70/10937057_det.jpg
4076,Two Ninas,1999,5.9,http://content9.flixster.com/movie/28/17/281799_det.jpg
2723,Mystery Men,1999,5.7,http://content6.flixster.com/movie/25/66/256628_det.jpg
26555,Spies Like Us,1985,4.6,http://content6.flixster.com/movie/25/80/258000_det.jpg
394,In Cold Blood,1967,8.3,http://content6.flixster.com/movie/10/87/75/10877588_det.jpg
2889,"Mystery, Alaska",1999,4.9,http://content6.flixster.com/movie/26/75/267504_det.jpg
59014,Superhero Movie,2008,3.7,http://content6.flixster.com/movie/10/83/93/10839344_det.jpg
25951,In the Good Old Summertime,1949,6.5,http://content9.flixster.com/movie/68/88/16/6888163_det.jpg
5128,Queen of the Damned,2002,3.9,http://content6.flixster.com/movie/10/91/48/10914808_det.jpg
6473,Half Moon Street,1986,5.5,http://content8.flixster.com/movie/28/38/283818_det.jpg
6660,The Red Shoes,1948,9.1,http://content7.flixster.com/movie/29/36/293617_det.jpg
2997,Being John Malkovich,1999,8.0,http://content6.flixster.com/movie/10/89/21/10892184_det.jpg
27434,Darkness,2002,2.7,http://content9.flixster.com/movie/28/71/287119_det.jpg
4584,Dream a Little Dream,1989,3.0,http://content6.flixster.com/movie/10/92/30/10923008_det.jpg
3615,Dinosaur,2000,6.2,http://content6.flixster.com/movie/10/92/08/10920812_det.jpg
2241,Class,1983,4.7,http://content8.flixster.com/movie/27/39/273910_det.jpg
2374,Gung Ho,1986,5.3,http://content8.flixster.com/movie/25/77/257706_det.jpg
6639,Wait Until Dark,1967,7.8,http://content8.flixster.com/movie/29/15/291514_det.jpg
4390,Baise-moi,2000,4.2,http://content9.flixster.com/movie/10/88/87/10888771_det.jpg
8137,The Wasp Woman,1959,4.3,http://content7.flixster.com/movie/10/92/44/10924425_det.jpg
259,Kiss of Death,1995,6.4,http://content6.flixster.com/movie/27/76/277616_det.jpg
6198,American Heart,1992,6.4,http://content7.flixster.com/movie/28/09/280917_det.jpg
8778,Dressed to Kill,1946,6.2,http://content8.flixster.com/movie/30/82/308222_det.jpg
2549,Wing Commander,1999,2.8,http://content6.flixster.com/movie/11/11/98/11119824_det.jpg
7883,I Walked with a Zombie,1943,7.7,http://content6.flixster.com/movie/51/27/71/5127716_det.jpg
3238,Eye of the Beholder,1999,3.4,http://content9.flixster.com/movie/27/36/273619_det.jpg
6215,Laurel Canyon,2002,6.4,http://content9.flixster.com/movie/10/88/52/10885223_det.jpg
8873,Diarios de motocicleta,2004,7.5,http://content8.flixster.com/movie/10/94/15/10941510_det.jpg
31447,Magic in the Water,1995,3.6,http://content6.flixster.com/movie/26/45/264512_det.jpg
7198,The Pick-up Artist,1987,5.0,http://content7.flixster.com/movie/10/21/45/10214521_det.jpg
2150,The Gods Must Be Crazy,1980,7.4,http://content7.flixster.com/movie/11/15/34/11153477_det.jpg
43936,16 Blocks,2006,5.9,http://content6.flixster.com/movie/31/28/312808_det.jpg
53322,Ocean's Thirteen,2007,6.4,http://content6.flixster.com/movie/46/92/23/4692232_det.jpg
3397,The Great Muppet Caper,1981,6.0,http://content9.flixster.com/movie/10/88/15/10881575_det.jpg
50,The Usual Suspects,1995,7.5,http://content7.flixster.com/movie/24/63/48/2463485_det.jpg
4963,Ocean's Eleven,2001,6.9,http://content6.flixster.com/movie/11/15/10/11151032_det.jpg
8573,Reconstruction,2003,6.4,http://content8.flixster.com/movie/26/43/264314_det.jpg
1094,The Crying Game,1992,8.5,http://content7.flixster.com/movie/27/86/278613_det.jpg
8974,The SpongeBob SquarePants Movie,2004,6.2,http://content6.flixster.com/movie/11/12/84/11128492_det.jpg
5764,Looker,1981,4.4,http://content7.flixster.com/movie/29/07/80/2907809_det.jpg
44972,Scary Movie 4,2006,4.7,http://content8.flixster.com/movie/31/39/313998_det.jpg
47999,Jesus Camp,2006,7.2,http://content9.flixster.com/movie/10/91/79/10917947_det.jpg
5382,Every Which Way But Loose,1978,4.5,http://content8.flixster.com/movie/25/75/257522_det.jpg
8955,Undertow,2004,5.9,http://content7.flixster.com/movie/27/03/270301_det.jpg
7311,"Goodbye, Mr. Chips",1939,7.8,http://content7.flixster.com/movie/10/21/99/10219993_det.jpg
55620,For the Bible Tells Me So,2007,7.5,http://content9.flixster.com/movie/10/07/33/10073351_det.jpg
34148,De battre mon coeur s'est arrêté,2005,7.2,http://content9.flixster.com/movie/18/93/97/1893979_det.jpg
8891,"See No Evil, Hear No Evil",1989,3.4,http://content8.flixster.com/movie/26/93/269306_det.jpg
1564,Roseanna's Grave,1997,5.8,http://content6.flixster.com/movie/10/86/08/10860840_det.jpg
6545,I Capture the Castle,2003,6.7,http://content6.flixster.com/movie/10/89/47/10894704_det.jpg
7728,The Postman Always Rings Twice,1981,6.3,http://content9.flixster.com/movie/27/08/270815_det.jpg
31150,The Wizard,1989,4.3,http://content6.flixster.com/movie/10/92/08/10920824_det.jpg
3072,Moonstruck,1987,7.7,http://content8.flixster.com/movie/10/85/77/10857754_det.jpg
48159,Everyone's Hero,2006,5.1,http://content7.flixster.com/movie/25/04/16/2504169_det.jpg
6273,In a Lonely Place,1950,8.5,http://content8.flixster.com/movie/10/92/30/10923098_det.jpg
710,Celtic Pride,1996,3.1,http://content8.flixster.com/movie/95/04/97/9504978_det.jpg
32966,Let Him Have It,1991,7.3,http://content6.flixster.com/movie/10/87/99/10879992_det.jpg
2992,Rawhead Rex,1986,4.4,http://content9.flixster.com/movie/10/91/76/10917659_det.jpg
6777,Judgment at Nuremberg,1961,7.7,http://content8.flixster.com/movie/10/41/75/10417594_det.jpg
2045,A Far Off Place,1993,4.9,http://content7.flixster.com/movie/26/00/260001_det.jpg
4965,The Business of Strangers,2001,6.5,http://content9.flixster.com/movie/28/16/281615_det.jpg
111,Taxi Driver,1976,8.7,http://content9.flixster.com/movie/10/91/39/10913987_det.jpg
2509,Eight Days a Week,1997,3.8,http://content9.flixster.com/movie/10/89/50/10895035_det.jpg
872,Ai qing wan sui,1994,8.1,http://content7.flixster.com/movie/30/50/305029_det.jpg
31270,Shivers,1975,6.8,http://content9.flixster.com/movie/28/21/282195_det.jpg
6541,The League of Extraordinary Gentlemen,2003,4.0,http://content6.flixster.com/movie/10/89/32/10893248_det.jpg
4065,Foxy Brown,1974,5.5,http://content8.flixster.com/movie/27/18/271810_det.jpg
2657,The Rocky Horror Picture Show,1975,6.5,http://content9.flixster.com/movie/10/86/90/10869035_det.jpg
2776,"Marcello Mastroianni: mi ricordo, sì, io mi ricordo",1997,7.8,http://content9.flixster.com/movie/11/12/42/11124239_det.jpg
6012,A Guy Thing,2003,4.1,http://content6.flixster.com/movie/26/21/262112_det.jpg
1743,Arguing the World,1998,6.8,http://content9.flixster.com/movie/10/92/43/10924327_det.jpg
6581,The Private Life of Sherlock Holmes,1970,7.6,http://content6.flixster.com/movie/11/14/28/11142876_det.jpg
4695,Who'll Stop the Rain,1978,6.8,http://content8.flixster.com/movie/27/84/278414_det.jpg
274,Man of the House,2005,3.3,http://content9.flixster.com/movie/10/91/27/10912719_det.jpg
7949,The Yakuza,1974,5.8,http://content8.flixster.com/movie/50/40/69/5040694_det.jpg
33603,Simon,2004,5.6,http://content7.flixster.com/movie/24/84/66/2484669_det.jpg
8712,My Favorite Wife,1940,6.7,http://content9.flixster.com/movie/10/85/42/10854211_det.jpg
6490,Manito,2002,7.3,http://content6.flixster.com/movie/30/37/303796_det.jpg
3433,Death Wish 4: The Crackdown,1987,3.8,http://content9.flixster.com/movie/10/88/14/10881499_det.jpg
1581,Out to Sea,1997,5.3,http://content6.flixster.com/movie/25/89/258996_det.jpg
2215,Rich and Strange,1931,6.4,http://content7.flixster.com/movie/71/88/718873_det.jpg
5111,The Good Son,1993,4.2,http://content6.flixster.com/movie/27/20/272092_det.jpg
1307,When Harry Met Sally...,1989,7.8,http://content6.flixster.com/movie/31/25/312596_det.jpg
44653,L'argent,1983,8.3,http://content8.flixster.com/movie/29/51/295198_det.jpg
438,The Cowboy Way,1994,4.2,http://content9.flixster.com/movie/10/88/51/10885187_det.jpg
1371,Star Trek: The Motion Picture,1979,5.8,http://content9.flixster.com/movie/25/77/257795_det.jpg
27838,Mean Creek,2004,7.3,http://content6.flixster.com/movie/10/86/99/10869964_det.jpg
4507,Fresh Horses,1988,3.6,http://content9.flixster.com/movie/10/84/05/10840563_det.jpg
1886,I Got the Hook Up,1998,3.0,http://content9.flixster.com/movie/10/88/71/10887139_det.jpg
31737,Bunny Lake Is Missing,1965,6.9,http://content6.flixster.com/movie/10/88/57/10885764_det.jpg
5398,Requiem for a Heavyweight,1962,7.6,http://content9.flixster.com/movie/14/81/37/1481379_det.jpg
7764,The Driller Killer,1979,6.0,http://content7.flixster.com/movie/10/86/11/10861125_det.jpg
1912,Out of Sight,1998,7.9,http://content6.flixster.com/movie/10/88/64/10886428_det.jpg
37475,An Unfinished Life,2005,5.9,http://content9.flixster.com/movie/25/01/250111_det.jpg
61348,Disaster Movie,2008,1.8,http://content7.flixster.com/movie/10/87/73/10877361_det.jpg
7204,Hells Angels on Wheels,1967,4.4,http://content9.flixster.com/movie/10/87/70/10877099_det.jpg
8183,Educating Rita,1983,7.2,http://content7.flixster.com/movie/11/13/45/11134573_det.jpg
5772,My Dinner with Andre,1981,7.1,http://content6.flixster.com/movie/28/64/286428_det.jpg
4236,Keep the River on Your Right: A Modern Cannibal Tale,2000,6.6,http://content8.flixster.com/movie/28/00/280018_det.jpg
2660,The Thing from Another World,1951,7.7,http://content6.flixster.com/movie/28/58/285828_det.jpg
46231,Stoned,2005,4.1,http://content8.flixster.com/movie/95/87/41/9587410_det.jpg
4795,Father Goose,1964,6.3,http://content7.flixster.com/movie/29/12/291209_det.jpg
21,Get Shorty,1995,7.7,http://content7.flixster.com/movie/98/65/89/9865893_det.jpg
8240,Totally F***ed Up,1993,7.6,http://content6.flixster.com/movie/28/69/286928_det.jpg
95,Broken Arrow,1996,5.8,http://content6.flixster.com/movie/27/12/271208_det.jpg
1257,Better Off Dead...,1985,7.0,http://content7.flixster.com/movie/10/84/19/10841913_det.jpg
26778,Ladybugs,1992,3.7,http://content9.flixster.com/movie/10/89/83/10898391_det.jpg
8944,The Dust Factory,2004,2.9,http://content8.flixster.com/movie/10/50/22/10502202_det.jpg
1014,Pollyanna,1960,7.4,http://content7.flixster.com/movie/25/10/251005_det.jpg
4255,Freddy Got Fingered,2001,2.7,http://content8.flixster.com/movie/27/25/272510_det.jpg
1915,Viagem ao Princípio do Mundo,1997,6.2,http://content9.flixster.com/movie/10/94/65/10946519_det.jpg
52950,Dnevnoy dozor,2006,5.9,http://content9.flixster.com/movie/75/28/34/7528347_det.jpg
54510,Joshua,2007,6.3,http://content6.flixster.com/movie/10/85/48/10854820_det.jpg
5926,My Best Friend's Wedding,1997,6.5,http://content7.flixster.com/movie/55/35/54/5535541_det.jpg
2176,Rope,1948,7.8,http://content8.flixster.com/movie/25/62/256210_det.jpg
8652,The Night of the Following Day,1968,7.2,http://content8.flixster.com/movie/60/86/15/6086154_det.jpg
533,Kagemusha,1980,7.5,http://content6.flixster.com/movie/10/93/41/10934152_det.jpg
6657,"The Beast from 20,000 Fathoms",1953,6.8,http://content9.flixster.com/movie/11/15/32/11153219_det.jpg
4052,Antitrust,2001,4.1,http://content6.flixster.com/movie/11/12/75/11127532_det.jpg
5473,Faustrecht der Freiheit,1975,7.8,http://content7.flixster.com/movie/29/79/297905_det.jpg
8756,The North Avenue Irregulars,1979,5.1,http://content9.flixster.com/movie/10/87/22/10872231_det.jpg
32291,Melinda and Melinda,2004,5.8,http://content7.flixster.com/movie/10/92/26/10922673_det.jpg
4466,Above the Law,1988,5.1,http://content8.flixster.com/movie/27/27/272706_det.jpg
5940,Eating Raoul,1982,6.7,http://content9.flixster.com/movie/27/11/271103_det.jpg
62378,Magicians,2007,4.2,http://content9.flixster.com/movie/10/87/68/10876855_det.jpg
4980,Bill & Ted's Bogus Journey,1991,6.0,http://content9.flixster.com/movie/10/88/19/10881967_det.jpg
223,Clerks.,1994,7.4,http://content8.flixster.com/movie/10/93/69/10936950_det.jpg
157,Canadian Bacon,1995,3.3,http://content7.flixster.com/movie/26/00/260017_det.jpg
6849,Scrooge,1970,6.8,http://content9.flixster.com/movie/25/08/250823_det.jpg
31909,Dr. Giggles,1992,3.9,http://content8.flixster.com/movie/28/12/281214_det.jpg
880,The Island of Dr. Moreau,1996,4.3,http://content7.flixster.com/movie/28/70/287025_det.jpg
6786,Kiss of the Spider Woman,1985,7.5,http://content6.flixster.com/movie/10/93/46/10934664_det.jpg
6264,The Core,2003,5.3,http://content9.flixster.com/movie/10/84/02/10840223_det.jpg
5266,Panic Room,2002,6.9,http://content9.flixster.com/movie/10/91/39/10913971_det.jpg
945,Top Hat,1935,8.6,http://content9.flixster.com/movie/10/13/03/10130383_det.jpg
1940,Gentleman's Agreement,1947,7.0,http://content8.flixster.com/movie/30/79/307930_det.jpg
4606,Immediate Family,1989,5.0,http://content8.flixster.com/movie/26/55/265522_det.jpg
2810,Perfect Blue,1998,6.4,http://content8.flixster.com/movie/28/66/286610_det.jpg
2423,Christmas Vacation,1989,6.2,http://content9.flixster.com/movie/11/13/24/11132419_det.jpg
49272,Casino Royale,2006,7.8,http://content9.flixster.com/movie/11/12/81/11128111_det.jpg
2927,Brief Encounter,1945,8.1,http://content8.flixster.com/movie/10/91/79/10917982_det.jpg
6975,Funny Games U.S.,2007,5.6,http://content8.flixster.com/movie/10/88/03/10880338_det.jpg
31255,Ice Station Zebra,1968,5.3,http://content6.flixster.com/movie/94/51/84/9451840_det.jpg
5853,Scanners,1981,6.8,http://content8.flixster.com/movie/10/61/95/10619538_det.jpg
6737,Super Sucker,2002,4.1,http://content6.flixster.com/movie/27/95/279504_det.jpg
6099,Megaforce,1982,1.4,http://content6.flixster.com/movie/34/98/93/3498936_det.jpg
8967,Seed of Chucky,2004,4.4,http://content8.flixster.com/movie/10/50/25/10502550_det.jpg
205,Unstrung Heroes,1995,6.3,http://content8.flixster.com/movie/26/44/264406_det.jpg
222,Circle of Friends,1995,6.5,http://content7.flixster.com/movie/10/91/53/10915357_det.jpg
57368,Cloverfield,2008,6.7,http://content9.flixster.com/movie/10/83/79/10837935_det.jpg
3100,A River Runs Through It,1992,6.8,http://content7.flixster.com/movie/25/60/256009_det.jpg
37837,Crustacés et coquillages,2005,5.6,http://content8.flixster.com/movie/25/01/250106_det.jpg
64501,Che: Part Two,2008,6.5,http://content7.flixster.com/movie/10/88/12/10881201_det.jpg
2151,The Gods Must Be Crazy II,1989,5.1,http://content7.flixster.com/movie/10/90/47/10904733_det.jpg
30977,The Pickle,1993,4.5,http://content6.flixster.com/movie/10/84/82/10848288_det.jpg
2372,Fletch Lives,1989,4.1,http://content6.flixster.com/movie/10/22/09/10220968_det.jpg
1566,Hercules,1997,7.0,http://content6.flixster.com/movie/25/25/252524_det.jpg
6077,Evil Under the Sun,1982,6.5,http://content6.flixster.com/movie/10/94/46/10944652_det.jpg
1872,Slumdog Millionaire,2008,8.2,http://content9.flixster.com/movie/10/86/47/10864783_det.jpg
6102,The Mission,1986,6.4,http://content8.flixster.com/movie/10/91/81/10918186_det.jpg
4808,The Vanishing,1993,4.8,http://content9.flixster.com/movie/10/83/88/10838867_det.jpg
41564,The Kid & I,2005,4.4,http://content8.flixster.com/movie/26/82/97/2682974_det.jpg
2284,Bandit Queen,1994,7.5,http://content6.flixster.com/movie/30/97/309708_det.jpg
1068,Crossfire,1947,7.7,http://content7.flixster.com/movie/11/12/18/11121857_det.jpg
4119,Housekeeping,1987,7.6,http://content8.flixster.com/movie/63/56/47/6356474_det.jpg
3147,The Green Mile,1999,6.8,http://content7.flixster.com/movie/26/73/267305_det.jpg
60487,"It's the Great Pumpkin, Charlie Brown",1966,7.3,http://content9.flixster.com/movie/29/05/290591_det.jpg
3972,Jui kuen II,1994,7.0,http://content7.flixster.com/movie/10/93/12/10931221_det.jpg
5368,Ballada o soldate,1959,8.5,http://content9.flixster.com/movie/30/03/300391_det.jpg
4216,Longtime Companion,1989,7.7,http://content7.flixster.com/movie/27/20/272025_det.jpg
1824,Homegrown,1998,5.9,http://content7.flixster.com/movie/27/28/272817_det.jpg
2733,Vibes,1988,2.8,http://content6.flixster.com/movie/10/90/48/10904840_det.jpg
54783,September Dawn,2006,3.4,http://content6.flixster.com/movie/10/88/53/10885368_det.jpg
4449,Adanggaman,2000,6.7,http://content9.flixster.com/movie/10/84/34/10843403_det.jpg
57464,He Was a Quiet Man,2007,6.2,http://content8.flixster.com/movie/75/30/73/7530734_det.jpg
43934,Deep Sea,2006,7.7,http://content6.flixster.com/movie/27/36/72/2736720_det.jpg
2179,Topaz,1969,6.4,http://content9.flixster.com/movie/26/00/260091_det.jpg
3567,Bossa Nova,2000,6.6,http://content8.flixster.com/movie/10/87/67/10876714_det.jpg
56145,The Mist,2007,6.6,http://content7.flixster.com/movie/10/93/48/10934809_det.jpg
2227,The Lodger,2009,3.6,http://content8.flixster.com/movie/10/92/98/10929834_det.jpg
593,The Silence of the Lambs,1991,8.5,http://content7.flixster.com/movie/55/12/86/5512865_det.jpg
3525,Bachelor Party,1984,5.4,http://content6.flixster.com/movie/27/15/271508_det.jpg
535,Short Cuts,1993,7.8,http://content9.flixster.com/movie/11/12/17/11121735_det.jpg
1944,From Here to Eternity,1953,8.0,http://content9.flixster.com/movie/29/27/292711_det.jpg
8388,Ring of Bright Water,1969,7.1,http://content8.flixster.com/movie/10/88/86/10888618_det.jpg
44974,Hard Candy,2005,6.4,http://content7.flixster.com/movie/31/40/314001_det.jpg
5935,Class of 1984,1982,5.9,http://content9.flixster.com/movie/10/89/54/10895447_det.jpg
58107,Step Up 2: The Streets,2008,4.8,http://content6.flixster.com/movie/10/87/81/10878176_det.jpg
49961,Notes on a Scandal,2006,7.5,http://content7.flixster.com/movie/11/15/27/11152769_det.jpg
2807,Universal Soldier: The Return,1999,2.8,http://content8.flixster.com/movie/11/14/54/11145414_det.jpg
5467,Never Say Never Again,1983,5.9,http://content6.flixster.com/movie/25/63/256316_det.jpg
2515,Children of the Corn II: The Final Sacrifice,1992,2.3,http://content6.flixster.com/movie/10/91/84/10918488_det.jpg
5872,Die Another Day,2002,6.1,http://content8.flixster.com/movie/10/93/34/10933478_det.jpg
410,Addams Family Values,1993,6.3,http://content9.flixster.com/movie/26/62/266215_det.jpg
4224,Exit Wounds,2001,4.4,http://content8.flixster.com/movie/27/22/272222_det.jpg
6560,Loose Cannons,1990,3.0,http://content7.flixster.com/movie/11/14/85/11148577_det.jpg
2662,War of the Worlds,2005,7.0,http://content8.flixster.com/movie/10/86/82/10868202_det.jpg
45503,Peaceful Warrior,2006,4.7,http://content6.flixster.com/movie/46/15/461532_det.jpg
4319,Apache,1954,5.5,http://content9.flixster.com/movie/30/46/304603_det.jpg
2839,West Beyrouth (À l'abri les enfants),1998,7.2,http://content8.flixster.com/movie/10/88/50/10885030_det.jpg
3311,The Man from Laramie,1955,7.6,http://content7.flixster.com/movie/11/14/00/11140029_det.jpg
3107,Backdraft,1991,6.0,http://content9.flixster.com/movie/56/82/34/5682347_det.jpg
6974,The Freshman,1990,7.3,http://content6.flixster.com/movie/11/14/93/11149316_det.jpg
3244,The Goodbye Girl,1977,6.5,http://content7.flixster.com/movie/25/58/255805_det.jpg
574,Spanking the Monkey,1994,7.2,http://content8.flixster.com/movie/31/19/311926_det.jpg
43912,Freedomland,2006,4.6,http://content6.flixster.com/movie/31/27/312712_det.jpg
5055,Dragon: The Bruce Lee Story,1993,6.8,http://content8.flixster.com/movie/25/75/257594_det.jpg
4194,'I Know Where I'm Going!',1945,8.8,http://content8.flixster.com/movie/29/23/292302_det.jpg
5403,The Sleepy Time Gal,2001,6.9,http://content7.flixster.com/movie/28/46/284621_det.jpg
3670,Story of G.I. Joe,1945,5.9,http://content9.flixster.com/movie/29/43/294323_det.jpg
31617,El Cid,1961,6.5,http://content9.flixster.com/movie/61/75/15/6175159_det.jpg
41716,Matador,1986,7.2,http://content6.flixster.com/movie/16/90/49/1690492_det.jpg
4399,Le journal d'une femme de chambre,1964,8.0,http://content9.flixster.com/movie/10/92/19/10921927_det.jpg
5100,L'homme qui aimait les femmes,1977,7.0,http://content7.flixster.com/movie/10/88/65/10886553_det.gif
6989,Gorky Park,1983,6.6,http://content9.flixster.com/movie/27/25/272591_det.jpg
8614,Overboard,1987,5.1,http://content6.flixster.com/movie/25/47/254700_det.jpg
4352,Shag,1989,6.0,http://content9.flixster.com/movie/10/84/77/10847747_det.jpg
1251,8½,1963,8.4,http://content9.flixster.com/movie/49/37/75/4937759_det.jpg
7265,The Dreamers,2003,6.2,http://content9.flixster.com/movie/11/14/85/11148547_det.jpg
3077,42: Forty Two Up,1998,7.8,http://content8.flixster.com/movie/30/54/305414_det.jpg
2555,Baby Geniuses,1999,1.9,http://content7.flixster.com/movie/10/09/74/10097481_det.jpg
27783,El abrazo partido,2004,6.7,http://content9.flixster.com/movie/10/94/29/10942907_det.jpg
27316,Ruang talok 69,1999,6.6,http://content6.flixster.com/movie/30/62/306220_det.jpg
4804,Pocketful of Miracles,1961,5.8,http://content7.flixster.com/movie/29/35/293597_det.jpg
2469,Peggy Sue Got Married,1986,6.8,http://content9.flixster.com/movie/10/88/36/10883627_det.jpg
1675,Incognito,1997,5.1,http://content7.flixster.com/movie/10/88/05/10880553_det.jpg
8236,While the City Sleeps,1956,8.9,http://content9.flixster.com/movie/83/83/61/8383611_det.jpg
59421,What Happens in Vegas,2008,4.5,http://content9.flixster.com/movie/10/86/96/10869615_det.jpg
62153,Look Back in Anger,1959,7.7,http://content6.flixster.com/movie/10/89/06/10890600_det.jpg
3991,102 Dalmatians,2000,4.4,http://content8.flixster.com/movie/10/86/73/10867358_det.jpg
7585,Summertime,1955,7.4,http://content8.flixster.com/movie/29/34/293410_det.jpg
5058,Herz aus Glas,1976,7.2,http://content9.flixster.com/movie/33/17/18/3317183_det.jpg
5950,The Jimmy Show,2001,5.0,http://content8.flixster.com/movie/28/40/284010_det.jpg
2946,Help!,1965,7.3,http://content8.flixster.com/movie/10/93/69/10936982_det.jpg
2192,Regarde la mer,1997,7.3,http://content9.flixster.com/movie/28/97/289727_det.jpg
8225,Night of the Living Dead,1968,8.5,http://content6.flixster.com/movie/10/91/62/10916208_det.jpg
4774,Big Trouble,2002,5.4,http://content9.flixster.com/movie/10/92/12/10921251_det.jpg
58047,"Definitely, Maybe",2008,6.5,http://content8.flixster.com/movie/10/83/81/10838102_det.jpg
2121,Cujo,1983,5.6,http://content9.flixster.com/movie/27/87/278791_det.jpg
64942,Tuya de hun shi,2006,7.1,http://content8.flixster.com/movie/10/41/07/10410778_det.jpg
7388,"Fratello sole, sorella luna",1972,5.6,http://content6.flixster.com/movie/25/56/255620_det.jpg
64508,Starship Troopers 3: Marauder,2008,5.4,http://content9.flixster.com/movie/10/85/24/10852427_det.jpg
30803,Bin-jip,2004,7.3,http://content6.flixster.com/movie/10/92/26/10922620_det.jpg
5228,The Ghost Breakers,1940,7.7,http://content7.flixster.com/movie/28/63/286305_det.jpg
5792,Roger Dodger,2002,7.4,http://content9.flixster.com/movie/12/88/67/1288679_det.jpg
6183,Pillow Talk,1959,7.1,http://content8.flixster.com/movie/28/97/289714_det.jpg
26199,Alice's Restaurant,1969,6.0,http://content6.flixster.com/movie/26/85/268520_det.jpg
64997,War of the Worlds,2005,7.0,http://content8.flixster.com/movie/10/86/82/10868202_det.jpg
1544,The Lost World: Jurassic Park,1997,5.6,http://content9.flixster.com/movie/10/84/11/10841191_det.jpg
27874,Going the Distance,2004,2.8,http://content8.flixster.com/movie/35/58/53/3558534_det.jpg
2257,No Small Affair,1984,5.7,http://content6.flixster.com/movie/28/45/284592_det.jpg
8767,The Big Clock,1948,7.6,http://content8.flixster.com/movie/29/72/297202_det.jpg
33113,Act of Violence,1948,6.8,http://content6.flixster.com/movie/10/92/27/10922720_det.jpg
59912,Mio fratello è figlio unico,2007,7.0,http://content9.flixster.com/movie/10/05/59/10055991_det.jpg
25826,Libeled Lady,1936,7.9,http://content7.flixster.com/movie/10/86/59/10865921_det.jpg
1093,The Doors,1991,5.8,http://content7.flixster.com/movie/28/48/284817_det.jpg
5638,Mosura tai Gojira,1964,6.7,http://content6.flixster.com/movie/28/91/289112_det.jpg
30812,The Aviator,2004,7.8,http://content7.flixster.com/movie/10/93/85/10938553_det.jpg
2093,Return to Oz,1985,5.7,http://content7.flixster.com/movie/26/51/265105_det.jpg
6370,L'auberge espagnole,2002,6.5,http://content6.flixster.com/movie/11/15/13/11151372_det.jpg
2873,Lulu on the Bridge,1998,3.6,http://content7.flixster.com/movie/10/87/69/10876949_det.jpg
6885,In the Cut,2003,4.8,http://content7.flixster.com/movie/63/26/12/6326125_det.jpg
8896,I Married a Monster from Outer Space,1958,6.2,http://content9.flixster.com/movie/28/77/287719_det.jpg
4186,The Fortune Cookie,1966,7.4,http://content7.flixster.com/movie/29/70/297093_det.jpg
7174,Teacher's Pet,2004,6.5,http://content6.flixster.com/movie/41/61/80/4161808_det.jpg
5958,The Wild Thornberrys Movie,2002,6.6,http://content8.flixster.com/movie/25/96/259698_det.jpg
6679,Revolution OS,2001,5.8,http://content9.flixster.com/movie/10/89/01/10890147_det.jpg
3002,Mein liebster Feind - Klaus Kinski,1999,7.0,http://content6.flixster.com/movie/30/23/302320_det.jpg
34129,Rebound,2005,3.7,http://content9.flixster.com/movie/24/98/249819_det.jpg
1780,Ayn Rand: A Sense of Life,1997,5.8,http://content8.flixster.com/movie/29/91/299198_det.jpg
37386,Æon Flux,2005,3.3,http://content6.flixster.com/movie/31/16/311612_det.jpg
585,The Brady Bunch Movie,1995,5.7,http://content8.flixster.com/movie/10/70/30/10703022_det.jpg
86,White Squall,1996,5.8,http://content9.flixster.com/movie/10/90/52/10905259_det.jpg
6421,The Rare Breed,1966,5.1,http://content7.flixster.com/movie/29/54/295493_det.jpg
