movieID,directorID,directorName
3117,ang_lee,Ang Lee
3118,gavin_oconner,Gavin O'Conner
3119,mario_bava,Mario Bava
3120,jonathan_lynn,Jonathan Lynn
3127,jane_campion,Jane Campion
3128,scott_elliott_ii,Scott Elliott (II)
3129,woody_allen,Woody Allen
3130,brian_de_palma,Brian DePalma
3135,lewis_john_carlino,Lewis John Carlino
3138,william_porter,William Porter
3140,buster_keaton,Buster Keaton
3141,jack_nicholson,Jack Nicholson
3142,phil_joanou,Phil Joanou
3143,john_boorman,John Boorman
3145,tim_robbins,Tim Robbins
3146,eddie_griffin,Eddie Griffin
3147,frank_darabont,Frank Darabont
3148,162659443,Lasse Hallström
3149,john_mallory_asher,John Mallory Asher
3150,lexi_alexander,Lexi Alexander
3152,peter_bogdanovich,Peter Bogdanovich
3153,nathan_juran,Nathan Juran
3156,chris_columbus,Chris Columbus
3160,paul_thomas_anderson,Paul Thomas Anderson
3161,martha-fiennes,Martha Fiennes
3162,matthew_warchus,Matthew Warchus
3163,mike_leigh,Mike Leigh
3167,mike_nichols,Mike Nichols
3168,dennis_hopper,Dennis Hopper
3171,jack_clayton,Jack Clayton
3175,dean_parisot,Dean Parisot
3176,anthony_minghella,Anthony Minghella
3177,steve_carr,Steve Carr
3179,1042742-alan_parker,Alan Parker
3181,julie_taymor,Julie Taymor
3185,scott_hicks,Scott Hicks
3188,aviva-kempner,Aviva Kempner
3191,marion_hansel,Marion Hansel
3194,sydney_pollack,Sydney Pollack
3197,peter_hyams,Peter Hyams
3198,franklin_j_schaffner,Franklin J. Schaffner
3210,amy_heckerling,Amy Heckerling
3214,john_badham,John Badham
3215,stuart_rosenberg,Stuart Rosenberg
3218,todd_haynes,Todd Haynes
3222,mark_dornford_may,Mark Dornford-May
3223,peter_greenaway,Peter Greenaway
3225,kris_isacsson,Kris Isacsson
3230,ronald_neame,Ronald Neame
3232,buster_keaton,Buster Keaton
3238,stephan_elliott,Stephan Elliott
3241,khyentse_norbu,Khyentse Norbu
3242,alejandro_springall,Alejandro Springall
3244,herbert_ross,Herbert Ross
3246,spike_lee,Spike Lee
3247,emile_ardolino,Emile Ardolino
3248,bill_duke,Bill Duke
3249,curtis_hanson,Curtis Hanson
3250,frank_marshall,Frank Marshall
3254,stephen_surjik,Stephen Surjik
3256,phillip_noyce,Phillip Noyce
3257,mick_jackson,Mick Jackson
3259,ron_howard,Ron Howard
3260,james_ivory,James Ivory
3261,cameron_crowe,Cameron Crowe
3263,ron_shelton,Ron Shelton
3266,andre_bonzel,André Bonzel
3268,roger_spottiswoode,Roger Spottiswoode
3269,steve_miner,Steve Miner
3270,paul_michael_glaser,Paul Michael Glaser
3274,barbet_schroeder,Barbet Schroeder
3275,troy_duffy,Troy Duffy
3276,eric_blakeney,Eric Blakeney
3280,ben_affleck,Ben Affleck
3281,susan_muska,Susan Muska
3282,richard_spence,Richard Spence
3283,directorjohn_cassavetes,Director:John Cassavetes
3284,anthony_harvey,Anthony Harvey
3286,chris-koch,Chris Koch
3287,jun_falkenstein,Jun Falkenstein
3292,joseph_h_lewis,Joseph H. Lewis
3294,tobe_hooper,Tobe Hooper
3295,ken_loach,Ken Loach
3300,david_twohy,David Twohy
3302,jasmin_dizdar,Jasmin Dizdar
3304,cb-harding,C.B. Harding
3308,garry_marshall,Garry Marshall
3311,anthony_mann,Anthony Mann
3313,michael_miller,Michael Miller
3316,john_frankenheimer,John Frankenheimer
3322,dj_pooh,D.J. Pooh
3324,1196862-nick_gomez,Nick Gomez
3325,john_schlesinger,John Schlesinger
3330,elia_kazan,Elia Kazan
3333,robert_aldrich,Robert Aldrich
3334,john_huston,John Huston
3336,kevin_brownlow,Kevin Brownlow
3338,al_reinert,Al Reinert
3339,sam_peckinpah,Sam Peckinpah
3341,george_cukor,George Cukor
3342,1042742-alan_parker,Alan Parker
3355,roman_polanski,Roman Polanski
3357,regis_wargnier,Régis Wargnier
3358,albert_brooks,Albert Brooks
3359,peter_yates,Peter Yates
3361,ron_shelton,Ron Shelton
3363,george_lucas,George Lucas
3371,hal_ashby,Hal Ashby
3374,jule_dash,Jule Dash
3378,volker_schloendorff,Volker Schlöndorff
3379,danny_boyle,Danny Boyle
3384,joseph_sargent,Joseph Sargent
3385,nicholas_meyer,Nicholas Meyer
3386,oliver_stone,Oliver Stone
3387,paul_flaherty,Paul Flaherty
3390,jim_goddard,Jim Goddard
3393,tom_mcloughlin,Tom McLoughlin
3395,robert_benton,Robert Benton
3397,jim_henson,Jim Henson
3400,dick_zondag,Dick Zondag
3401,bill_l_norton,Bill L. Norton
3402,john_irvin,John Irvin
3404,james_cameron,James Cameron
3405,roy_ward_baker,Roy Ward Baker
3406,raoul_walsh,Raoul Walsh
3407,benoit_mariage,Benoît Mariage
3408,steven_soderbergh,Steven Soderbergh
3409,1036363-james_wong,James Wong
3413,mimi_leder,Mimi Leder
3417,robert_siodmak,Robert Siodmak
3418,director-ridley-scott,Director Ridley Scott
3420,norman_jewison,Norman Jewison
3425,spike_lee,Spike Lee
3426,alex_winter,Alex Winter
3427,don_siegel,Don Siegel
3430,michael_winner,Michael Winner
3432,michael_winner,Michael Winner
3433,j_lee_thompson,J. Lee Thompson
3435,billy_wilder,Billy Wilder
3436,joel_schumacher,Joel Schumacher
3437,nardo_bonomi,Nardo Bonomi
3439,michael_pressman,Michael Pressman
3440,stuart_gillard,Stuart Gillard
3441,john_milius,John Milius
3442,paul_michael_glaser,Paul Michael Glaser
3445,irvin_kershner,Irvin Kershner
3448,barry_levinson,Barry Levinson
3450,donald_petrie,Donald Petrie
3452,andrzej_bartkowiak,Andrzej Bartkowiak
3454,david_raynr,David Raynr
3455,mark_hanlon,Mark Hanlon
3456,majid_majidi,Majid Majidi
3457,1006013-keith_gordon,Keith Gordon
3461,harry_hook,Harry Hook
3465,blake_edwards,Blake Edwards
3466,ron_underwood,Ron Underwood
3469,stanley_kramer,Stanley Kramer
3470,akira_kurosawa,Akira Kurosawa
3471,steven_spielberg,Steven Spielberg
3476,adrian_lyne,Adrian Lyne
3478,luis_valdez,Luis Valdez
3479,richard_donner,Richard Donner
3481,stephen_frears,Stephen Frears
3483,don_paul,Don Paul
3484,rob_cohen,Rob Cohen
3487,don_paul,Don Paul
3489,steven_spielberg,Steven Spielberg
3490,eugenio_martin,Eugenio Martín
3494,henry_hathaway,Henry Hathaway
3495,abbe_wool,Abbe Wool
3497,herbert_ross,Herbert Ross
3498,1042742-alan_parker,Alan Parker
3499,rob_reiner,Rob Reiner
3501,martin_ritt,Martin Ritt
3504,sidney_lumet,Sidney Lumet
3509,yuri_zeltser,Yuri Zeltser
3510,gregory_hoblit,Gregory Hoblit
3511,brian_robbins,Brian Robbins
3512,bonnie_hunt,Bonnie Hunt
3513,william_friedkin,William Friedkin
3514,stanley_tucci,Stanley Tucci
3515,bobby_farrelly,Bobby Farrelly
3516,richard_quine,Richard Quine
3521,jim_jarmusch,Jim Jarmusch
3522,giuliano_montaldo,Giuliano Montaldo
3524,antoine_fuqua,Antoine Fuqua
3525,neal_israel,Neal Israel
3534,danny_boyle,Danny Boyle
3535,mary_harron,Mary Harron
3536,edward_norton,Edward Norton
3538,damien_odonnell,Damien O'Donnell
3539,julien_temple,Julien Temple
3540,alain_berliner,Alain Berliner
3541,chris_browne,Chris Browne
3546,robert_aldrich,Robert Aldrich
3547,stephen_frears,Stephen Frears
3549,joseph_l_mankiewicz,Joseph L. Mankiewicz
3552,harold_ramis,Harold Ramis
3554,gina_prince,Gina Prince
3557,bruce_robinson,Bruce Robinson
3559,charlie_chaplin,Charles Chaplin
3562,lisa_krueger,Lisa Krueger
3563,bharat_nalluri,Bharat Nalluri
3564,brian_levant,Brian Levant
3566,john-swanbeck,John Swanbeck
3567,bruno_barreto,Bruno Barreto
3571,mike_figgis,Mike Figgis
3572,adam_simon,Adam Simon
3575,john_keitel,John Keitel
3576,michael_haneke,Michael Haneke
3577,zalman_king,Zalman King
3580,philip_haas,Philip Haas
3584,jeanluc_godard,Jean-Luc Godard
3586,taylor_hackford,Taylor Hackford
3590,martin_davidson,Martin Davidson
3591,stan_dragoti,Stan Dragoti
3594,nicholas_hytner,Nicholas Hytner
3595,steve_rash,Steve Rash
3596,scott_alexander,Scott Alexander
3597,peter_m_cohen,Peter M. Cohen
3598,kenneth_branagh,Kenneth Branagh
3600,norman_taurog,Norman Taurog
3604,mervyn_leroy,Mervyn LeRoy
3606,stanley_donen,Stanley Donen
3609,barbara_sonneborn,Barbara Sonneborn
3610,john_rich,John Rich
3615,eric_leighton,Eric Leighton
3617,1045105-todd_phillips,Todd Phillips
3618,woody_allen,Woody Allen
3620,bart_freundlich,Bart Freundlich
3624,tom_dey,Tom Dey
3625,jon_reiss,Jon Reiss
3626,peter_greenaway,Peter Greenaway
3632,charlie_chaplin,Charles Chaplin
3634,john_frankenheimer,John Frankenheimer
3637,agnes_varda,Agnès Varda
3639,guy_hamilton,Guy Hamilton
3640,abel_ferrara,Abel Ferrara
3643,edward_ludwig,Edward Ludwig
3651,vicente_aranda,Vicente Aranda
3653,bruce_brown,Bruce Brown
3661,david_allen,David Allen
3663,jeff_burr,Jeff Burr
3667,jerry_london,Jerry London
3669,peter_hyams,Peter Hyams
3670,william_wellman,William A. Wellman
3671,mel_brooks,Mel Brooks
3672,joe_camp,Joe Camp
3676,david_lynch,David Lynch
3677,heidi_ewing,Heidi Ewing
3678,otto_preminger,Otto Preminger
3680,penelope_spheeris,Penelope Spheeris
3681,sergio_leone,Sergio Leone
3682,ted_post,Ted Post
3683,ethan_coen,Ethan Coen
3684,steve_kloves,Steve Kloves
3685,john_huston,John Huston
3688,bob_clark_iii,Bob Clark (III)
3689,bob_clark_iii,Bob Clark (III)
3690,james_komack,James Komack
3692,richard_w_haines,Richard W. Haines
3693,lloyd_kaufman,Lloyd Kaufman
3694,michael_herz,Michael Herz
3696,fred_dekker,Fred Dekker
3697,john_mctiernan,John McTiernan
3699,1040928-john_carpenter,John Carpenter
3704,1042523-george_miller,George Miller
3706,1042742-alan_parker,Alan Parker
3708,mark_l_lester,Mark L. Lester
3711,darrel_james_roodt,Darrel James Roodt
3713,richard_pearce,Richard Pearce
3714,robert_mulligan,Robert Mulligan
3715,hugh_wilson,Hugh Wilson
3717,dominic_sena,Dominic Sena
3718,albert_hughes,Albert Hughes
3719,kenneth_branagh,Kenneth Branagh
3721,alan_rudolph,Alan Rudolph
3722,boaz_davidson,Boaz Davidson
3723,kenneth_branagh,Kenneth Branagh
3725,ralph_bakshi,Ralph Bakshi
3731,ivan_passer,Ivan Passer
3733,james_bridges,James Bridges
3735,sidney_lumet,Sidney Lumet
3736,billy_wilder,Billy Wilder
3738,steven_spielberg,Steven Spielberg
3739,ernst_lubitsch,Ernst Lubitsch
3745,don_bluth,Don Bluth
3746,jose_luis_cuerda,José Luis Cuerda
3747,alison_maclean,Alison Maclean
3748,woody_allen,Woody Allen
3752,bobby_farrelly,Bobby Farrelly
3759,bill_roberts,Bill Roberts
3761,taylor_hackford,Taylor Hackford
3763,1041466-richard_franklin,Richard Franklin
3764,1041466-richard_franklin,Richard Franklin
3769,michael_cimino,Michael Cimino
3775,bob_cormack,Bob Cormack
3776,hamilton_luske,Hamilton Luske
3783,mike_hodges,Mike Hodges
3784,john_g_avildsen,John G. Avildsen
3786,jamie-babbit,Jamie Babbit
3787,zhang_yang,Zhang Yang
3790,greg_harrison,Greg Harrison
3791,herbert_ross,Herbert Ross
3792,king_vidor,King Vidor
3794,miguel_arteta,Miguel Arteta
3795,jeremy_podeswa,Jeremy Podeswa
3796,pochih_leong,Po-Chih Leong
3798,robert_zemeckis,Robert Zemeckis
3800,francois_ozon,François Ozon
3801,otto_preminger,Otto Preminger
3802,geoff_murphy,Geoff Murphy
3803,albert_henderson,Albert Henderson
3804,billy_wilder,Billy Wilder
3806,j_lee_thompson,J. Lee Thompson
3808,vittorio_de_sica,Vittorio De Sica
3809,frank_oz,Frank Oz
3810,roger_donaldson,Roger Donaldson
3812,woody_allen,Woody Allen
3816,luis_puenzo,Luis Puenzo
3821,peter_segal,Peter Segal
3822,patrice_leconte,Patrice Leconte
3823,james-cox,James Cox
3824,joan_chen,Joan Chen
3826,paul_verhoeven,Paul Verhoeven
3827,clint_eastwood,Clint Eastwood
3829,john_forte,John Forte
3830,robert_lee_king,Robert Lee King
3831,nigel-cole,Nigel Cole
3832,mario_bava,Mario Bava
3834,clint_eastwood,Clint Eastwood
3836,brian_hutton,Brian G. Hutton
3838,don_coscarelli,Don Coscarelli
3844,herbert_ross,Herbert Ross
3846,james_signorelli,James Signorelli
3847,don__edmonds,Don  Edmonds
3849,robert_siodmak,Robert Siodmak
3851,lionel-coleman,Lionel Coleman
3852,jenniphr_goodman,Jenniphr Goodman
3855,frederic_fonteyne,Frédéric Fonteyne
3857,chuck_russell,Chuck Russell
3858,1059231-john_waters,John Waters
3859,fenton_bailey,Fenton Bailey
3861,howard_deutch,Howard Deutch
3863,tarsem,Tarsem Singh
3865,spike_lee,Spike Lee
3866,billy_wilder,Billy Wilder
3867,james_d_stern,James D. Stern
3869,david_zucker,David Zucker
3871,george_stevens,George Stevens
3872,joseph_l_mankiewicz,Joseph L. Mankiewicz
3876,phil_roman,Phil Roman
3877,jeannot_szwarc,Jeannot Szwarc
3882,peyton_reed,Peyton Reed
3883,chi_moui_lo,Chi Moui Lo
3886,robert_greenwald,Robert Greenwald
3887,richard_schenkman,Richard Schenkman
3894,benito_zambrano,Benito Zambrano
3896,christopher_mcquarrie,Christopher McQuarrie
3897,cameron_crowe,Cameron Crowe
3898,antoine_fuqua,Antoine Fuqua
3900,rob_schmidt,Rob Schmidt
3901,bruce_paltrow,Bruce Paltrow
3902,carlos_saura,Carlos Saura
3905,craig_mazin,Craig Mazin
3906,stephen_hopkins,Stephen Hopkins
3908,1053132-john_ottman,John Ottman
3909,fina_torres,Fina Torres
3912,ron_howard,Ron Howard
3914,greg_berlanti,Greg Berlanti
3916,boaz_yakin,Boaz Yakin
3917,clive_barker,Clive Barker
3919,anthony_hickox,Anthony Hickox
3921,robert_lee_king,Robert Lee King
3924,don_weis,Don Weis
3926,irwin_allen,Irwin Allen
3928,charles_barton,Charles Barton
3933,ray_kellogg,Ray Kellogg
3937,gary_fleder,Gary Fleder
3943,spike_lee,Spike Lee
3944,dein-perry,Dein Perry
3946,stephen_t_kay,Stephen T. Kay
3948,jay-roach,Jay Roach
3949,darren_aronofsky,Darren Aronofsky
3953,robert_altman,Robert Altman
3955,reginald_hudlin,Reginald Hudlin
3956,janusz_kaminski,Janusz Kaminski
3957,tom_laughlin,Tom Laughlin
3958,tom_laughlin,Tom Laughlin
3959,simon_wells,Simon Wells
3960,steve_beck,Steve Beck
3962,albert_band,Albert Band
3963,charles_walters,Charles Walters
3965,lewis_milestone,Lewis Milestone
3966,edgarulmer,Edgar G. Ulmer
3967,stephen_daldry,Stephen Daldry
3972,chia-liang-liu,Chia-Liang Liu
3973,joe_berlinger,Joe Berlinger
3974,uli_edel,Uli Edel
3981,antony_hoffman,Antony Hoffman
3982,gurinder_chadha,Gurinder Chadha
3983,kenneth_lonergan,Kenneth Lonergan
3984,guy_hamilton,Guy Hamilton
3985,john_sturges,John Sturges
3986,roger_spottiswoode,Roger Spottiswoode
3987,don_roos,Don Roos
3988,ron_howard,Ron Howard
3989,kevin_macdonald,Kevin Macdonald
3990,stig_bergqvist,Stig Bergqvist
3991,kevin_lima,Kevin Lima
3994,m_night_shyamalan,M. Night Shyamalan
3995,bradley_rust_gray,Bradley Rust Gray
3998,taylor_hackford,Taylor Hackford
3999,martin_campbell,Martin Campbell
4000,roger_donaldson,Roger Donaldson
4002,1053315-john_hughes,John Hughes
4005,john_glen,John Glen
4007,oliver_stone,Oliver Stone
4009,oliver_stone,Oliver Stone
4012,david_seltzer,David Seltzer
4013,yahoo_serious,Yahoo Serious
4016,mark_dindal,Mark Dindal
4017,harry_moses,Harry Moses
4019,gus_van_sant,Gus Van Sant
4020,sam_raimi,Sam Raimi
4021,julian_schnabel,Julian Schnabel
4022,robert_zemeckis,Robert Zemeckis
4024,terence_davies,Terence Davies
4027,ethan_coen,Ethan Coen
4028,maggie_greenwald,Maggie Greenwald
4029,david_mamet,David Mamet
4031,billy_bob_thornton,Billy Bob Thornton
4034,steven_soderbergh,Steven Soderbergh
4035,michael_winterbottom,Michael Winterbottom
4036,e_elias_merhige,E. Elias Merhige
4037,david_mamet,David Mamet
4039,john_huston,John Huston
4043,james_foley,James Foley
4045,tom_gries,Tom Gries
4047,ronald_f_maxwell,Ronald F. Maxwell
4048,anthony_drazan,Anthony Drazan
4049,frank_perry,Frank Perry
4052,1049943-peter_howitt,Peter Howitt
4053,george_gallo,George Gallo
4059,anne_de_salvo,Anne De Salvo
4060,jonathan_kaplan,Jonathan Kaplan
4061,milos_forman,Milos Forman
4065,jack_hill,Jack Hill
4066,hiroshi_nishikiori,Hiroshi Nishikiori
4073,adam_brooks,Adam Brooks
4074,volker_schloendorff,Volker Schlöndorff
4076,neil_turitz,Neil Turitz
4078,mike_newell,Mike Newell
4079,carl_gottlieb,Carl Gottlieb
4080,charles_shyer,Charles Shyer
4081,lyndall_hobbs,Lyndall Hobbs
4082,barbet_schroeder,Barbet Schroeder
4083,john-flynn,John Flynn
4084,tony_scott,Tony Scott
4086,jim_mcbride,Jim McBride
4087,feng_xiaogang,Feng Xiaogang
4088,ben_bolt,Ben Bolt
4089,cheech_marin,Cheech Marin
4090,jerry-rees,Jerry Rees
4091,steve_rash,Steve Rash
4092,steve_de_jarnatt,Steve De Jarnatt
4093,steve_carr,Steve Carr
4102,robert_townsend,Robert Townsend
4103,steven_spielberg,Steven Spielberg
4105,sam_raimi,Sam Raimi
4106,walter_hill,Walter Hill
4108,tony_bill,Tony Bill
4109,jeffrey_bloom,Jeffrey Bloom
4115,bob-giraldi,Bob Giraldi
4119,bill_forsyth,Bill Forsyth
4122,hector_babenco,Hector Babenco
4123,elaine_may,Elaine May
4128,joel_schumacher,Joel Schumacher
4129,alan_rudolph,Alan Rudolph
4131,susan_seidelman,Susan Seidelman
4135,fred_dekker,Fred Dekker
4139,danis_tanovic,Danis Tanovic
4141,mark_waters_viii,Mark Waters (VIII)
4145,eli_roth,Eli Roth
4148,hans_zimmer,Hans Zimmer
4151,agnes_jaoui,Agnès Jaoui
4152,roland_joffe,Roland Joffé
4154,chuck-sheetz,Chuck Sheetz
4156,peter_askin,Peter Askin
4158,henry_selick,Henry Selick
4162,john_whitesell,John Whitesell
4164,kasi_lemmons,Kasi Lemmons
4166,daniel_minahan,Daniel Minahan
4169,paddy_breathnach,Paddy Breathnach
4170,christopher_livingston,Christopher Livingston
4171,frances_reid,Frances Reid
4173,kieron-j-walsh,Kieron J. Walsh
4176,akira_kurosawa,Akira Kurosawa
4178,gary_sinise,Gary Sinise
4179,hector_babenco,Hector Babenco
4180,tom_desimone,Tom DeSimone
4184,henry_koster,Henry Koster
4186,billy_wilder,Billy Wilder
4187,ralph_nelson,Ralph Nelson
4188,charles_vidor,Charles Vidor
4189,george_stevens,George Stevens
4190,richard_brooks_i,Richard Brooks I
4191,charles_shyer,Charles Shyer
4194,michael_powell,Michael Powell
4202,edgar_wright,Edgar Wright
4206,carl_schenkel,Carl Schenkel
4207,lewis_teague,Lewis Teague
4210,michael_mann,Michael Mann
4211,barbet_schroeder,Barbet Schroeder
4212,john_guillermin,John Guillermin
4216,norman_rene,Norman René
4217,spike_lee,Spike Lee
4219,alan_metter,Alan Metter
4221,stan_dragoti,Stan Dragoti
4222,douglas_cheek,Douglas Cheek
4224,andrzej_bartkowiak,Andrzej Bartkowiak
4225,rob_sitch,Rob Sitch
4226,christopher_nolan,Christopher Nolan
4229,james_b_rogers,James B. Rogers
4230,david_maquiling,David Maquiling
4235,alejandro_gonzalez_inniaritu,Alejandro González Iñárritu
4236,david_shapiro,David Shapiro
4237,agnes_varda,Agnès Varda
4241,kunihiko_yuyama,Kunihiko Yuyama
4242,bill_eagles,Bill Eagles
4245,ann_hu,Ann Hu
4248,harry_elfont,Harry Elfont
4249,doug_mchenry,Doug McHenry
4254,simon_wincer,Simon Wincer
4255,1129369-tom_green,Tom Green (III)
4258,woody_allen,Woody Allen
4259,marleen_gorris,Marleen Gorris
4260,bruce_hendricks,Bruce Hendricks
4261,john_greyson,John Greyson
4263,blake_edwards,Blake Edwards
4265,renny_harlin,Renny Harlin
4266,j_s_cardone,J.S. Cardone
4271,aoyama_shinji,Aoyama Shinji
4273,francois_ozon,François Ozon
4277,steven_spielberg,Steven Spielberg
4280,george_roy_hill,George Roy Hill
4286,tony_bill,Tony Bill
4287,richard_quine,Richard Quine
4288,leos_carax,Leos Carax
4289,federico_fellini,Federico Fellini
4290,john_crowley,John Crowley
4292,martin_ritt,Martin Ritt
4293,carl_reiner,Carl Reiner
4294,roy_rowland,Roy Rowland
4296,arthur_hiller,Arthur Hiller
4300,ken_loach,Ken Loach
4303,del_shores,Del Shores
4306,andrew_adamson,Andrew Adamson
4309,jacques_doillon,Jacques Doillon
4312,eric-valli,Eric Valli
4313,sally_potter,Sally Potter
4316,donald_wrye,Donald Wrye
4317,dale_launer,Dale Launer
4318,mike_nichols,Mike Nichols
4319,robert_aldrich,Robert Aldrich
4322,john_sayles,John Sayles
4327,john_sturges,John Sturges
4328,burt_kennedy,Burt Kennedy
4330,josef_von_sternberg,Josef von Sternberg
4331,michael_ritchie,Michael Ritchie
4337,robert_wise,Robert Wise
4338,henry_king,Henry King
4339,mark_robson,Mark Robson
4340,john_landis,John Landis
4342,thomas_bezucha,Thomas Bezucha
4348,1052316-peter_hewitt,Peter Hewitt
4349,mike_nichols,Mike Nichols
4350,costa_botes,Costa Botes
4351,kathryn_bigelow,Kathryn Bigelow
4352,zelda_barron,Zelda Barron
4355,peter_markle,Peter Markle
4359,billy_wilder,Billy Wilder
4360,walter_lang,Walter Lang
4361,sydney_pollack,Sydney Pollack
4363,robert_aldrich,Robert Aldrich
4366,gary_trousdale,Gary Trousdale
4371,john_singleton,John Singleton
4373,louis_ck,Louis C.K.
4374,adam_marcus,Adam Marcus
4377,cedric_klapisch,Cédric Klapisch
4385,julien_temple,Julien Temple
4386,michael_lehmann,Michael Lehmann
4387,chris_nahon,Chris Nahon
4388,keenen_ivory_wayans,Keenen Ivory Wayans
4390,coralie,Coralie
4391,tran-anh-hung,Anh Hung Tran
4393,jerome_foulon,Jerome Foulon
4395,mario_monicelli,Mario Monicelli
4396,hal_needham,Hal Needham
4397,hal_needham,Hal Needham
4399,luis_bunuel,Luis Buñuel
4403,roger_corman,Roger Corman
4406,john_ford,John Ford
4408,amos_gitai,Amos Gitai
4410,jonathan_demme,Jonathan Demme
4411,henry_hathaway,Henry Hathaway
4412,lee_frost,Lee Frost
4414,roger_corman,Roger Corman
4416,val_guest,Val Guest
4419,douglas_sirk,Douglas Sirk
4420,joseph_l_mankiewicz,Joseph L. Mankiewicz
4422,ingmar_bergman,Ingmar Bergman
4424,vittorio_de_sica,Vittorio De Sica
4425,philippe_mora,Philippe Mora
4427,anthony_harvey,Anthony Harvey
4429,franc_roddam,Franc Roddam
4432,alexander_mackendrick,Alexander Mackendrick
4433,douglas_sirk,Douglas Sirk
4436,brian_de_palma,Brian DePalma
4437,dario_argento,Dario Argento
4440,wei_lo,Wei Lo
4441,robert_clouse,Robert Clouse
4443,peter_hyams,Peter Hyams
4444,bruce_lee,Bruce Lee
4446,hironobu_sakaguchi,Hironobu Sakaguchi
4448,frank_oz,Frank Oz
4449,roger_gnoan_mbala,Roger Gnoan M'Bala
4451,joel_hopkins,Joel Hopkins
4453,james_d_stern,James D. Stern
4458,george_casey,George Casey
4461,brett_leonard,Brett Leonard
4466,1022918-andrew_davis,Andrew Davis
4467,terry_gilliam,Terry Gilliam
4468,1088175-martin_donovan,Martin Donovan
4471,bud_yorkin,Bud Yorkin
4472,andrew_fleming,Andrew Fleming
4473,peter_markle,Peter Markle
4478,mike_nichols,Mike Nichols
4480,chuck_russell,Chuck Russell
4482,james_bridges,James Bridges
4486,glenn_gordon_caron,Glenn Gordon Caron
4487,roger_donaldson,Roger Donaldson
4489,john_landis,John Landis
4492,stephen_herek,Stephen Herek
4494,kristine_peterson,Kristine Peterson
4495,joan_micklin_silver,Joan Micklin Silver
4498,buddy_van_horn,Buddy Van Horn
4501,james_signorelli,James Signorelli
4504,daniel_goldberg,Daniel Goldberg
4505,john_g_avildsen,John G. Avildsen
4506,roman_polanski,Roman Polanski
4507,david_anspaugh,David Anspaugh
4509,howard_deutch,Howard Deutch
4512,michael_dinner,Michael Dinner
4515,_0813583,Andrew Solt
4516,bud_s_smith,Bud S. Smith
4517,frank_laloggia,Frank LaLoggia
4518,ken_russell,Ken Russell
4519,don_bluth,Don Bluth
4520,greg_beeman,Greg Beeman
4522,bob_swaim,Bob Swaim
4523,robert_redford,Robert Redford
4524,paul_mazursky,Paul Mazursky
4528,christopher_crowe,Christopher Crowe
4531,walter_hill,Walter Hill
4532,ken_wiederhorn,Ken Wiederhorn
4533,dan_obannon,Dan O'Bannon
4537,sidney_lumet,Sidney Lumet
4538,ken_russell,Ken Russell
4545,john_badham,John Badham
4547,mike_figgis,Mike Figgis
4548,richard_linklater,Richard Linklater
4550,ted_kotcheff,Ted Kotcheff
4553,1040928-john_carpenter,John Carpenter
4555,paul_bogart,Paul Bogart
4556,nicolas_roeg,Nicolas Roeg
4559,brian_gilbert,Brian Gilbert
4560,joe_charbanic,Joe Charbanic
4561,anthony_hickox,Anthony Hickox
4565,sam_firstenberg,Sam Firstenberg
4572,director-ridley-scott,Director Ridley Scott
4575,richard_shepard,Richard Shepard
4577,brian_de_palma,Brian DePalma
4579,robert_altman,Robert Altman
4580,albert_pyun,Albert Pyun
4582,john_frankenheimer,John Frankenheimer
4583,jim_kouf,Jim Kouf
4584,marc_rocco,Marc Rocco
4587,julien_temple,Julien Temple
4590,paul_mazursky,Paul Mazursky
4591,julian_doyle,Julian Doyle
4593,sidney_lumet,Sidney Lumet
4595,roland_joffe,Roland Joffé
4597,graeme_clifford,Graeme Clifford
4599,jim_mcbride,Jim McBride
4600,thom_eberhardt,Thom Eberhardt
4602,eddie_murphy,Eddie Murphy
4605,bruce_robinson,Bruce Robinson
4606,jonathan_kaplan,Jonathan Kaplan
4608,peter_yates,Peter Yates
4609,charles_dutton,Charles Dutton
4610,pat_oconnor,Pat O'Connor
4611,walter_hill,Walter Hill
4612,denys_arcand,Denys Arcand
4615,uli_edel,Uli Edel
4624,peter_jackson,Peter Jackson
4628,woody_allen,Woody Allen
4630,thomas_j_wright,Thomas J. Wright
4631,luis_puenzo,Luis Puenzo
4634,arthur_penn,Arthur Penn
4636,lexi_alexander,Lexi Alexander
4637,joseph_zito,Joseph Zito
4638,joe_johnston,Joe Johnston
4639,joe_roth,Joe Roth
4640,ethan_coen,Ethan Coen
4642,john_cameron_mitchell,John Cameron Mitchell
4645,peter_horton,Peter Horton
4649,david_wain,David Wain
4653,richard_lester,Richard Lester
4654,rowdy_herrington,Rowdy Herrington
4655,john_duigan,John Duigan
4656,percy_adlon,Percy Adlon
4658,alejandro_jodorowsky,Alejandro Jodorowsky
4659,richard_eyre,Richard Eyre
4660,paul_bartel,Paul Bartel
4661,harold_becker,Harold Becker
4662,arthur_hiller,Arthur Hiller
4663,stan_dragoti,Stan Dragoti
4665,wes_craven,Wes Craven
4670,joseph_ruben,Joseph Ruben
4671,jane_campion,Jane Campion
4672,mel_smith,Mel Smith
4673,andreykonchalovskiy,Andrey Konchalovskiy
4676,jeff_kanew,Jeff Kanew
4678,jay_levey,Jay Levey
4682,steve_miner,Steve Miner
4686,robert_klane,Robert Klane
4688,bruce_beresford,Bruce Beresford
4690,francis_ford_coppola,Francis Ford Coppola
