movieID,country
51304,USA
51314,Italy
51372,UK
51412,USA
51471,UK
51575,USA
51660,USA
51694,UK
51698,USA
51705,France
51709,South Korea
51834,UK
51884,India
51911,USA
51931,USA
51933,Germany
51935,USA
51939,Hong Kong
51991,Russia
52005,Australia
52042,Netherlands
52227,USA
52241,USA
52283,USA
52287,USA
52356,USA
52413,Greece
52435,USA
52448,USA
52456,USA
52458,USA
52460,USA
52462,USA
52545,USA
52561,China
52579,France
52604,USA
52668,USA
52694,UK
52712,USA
52717,USA
52722,USA
52838,USA
52885,Japan
52929,UK
52950,Russia
52967,Canada
52975,USA
53000,UK
53002,USA
53004,USA
53121,USA
53123,Ireland
53125,USA
53127,USA
53129,USA
53133,USA
53143,USA
53318,UK
53322,USA
53435,USA
53447,France
53450,USA
53464,USA
53466,USA
53468,Canada
53476,Belgium
53519,USA
53550,USA
53574,USA
53769,USA
53835,Italy
53887,UK
53894,USA
53972,USA
53974,USA
53988,USA
54001,UK
54004,USA
54094,UK
54116,Germany
54190,USA
54193,USA
54196,USA
54256,USA
54259,UK
54270,Canada
54272,USA
54274,USA
54284,USA
54286,USA
54290,USA
54328,France
54419,Czech Republic
54505,USA
54510,USA
54513,USA
54612,USA
54621,France
54691,Belgium
54732,USA
54734,USA
54736,USA
54745,USA
54768,USA
54783,Canada
54785,USA
54881,New Zealand
54978,USA
54995,USA
54997,USA
54999,USA
55020,USA
55052,UK
55071,USA
55094,USA
55110,Australia
55116,USA
55118,UK
55154,USA
55156,USA
55159,Japan
55176,UK
55190,France
55205,USA
55232,France
55245,USA
55250,USA
55257,USA
55267,USA
55274,UK
55276,USA
55280,USA
55282,USA
55286,USA
55288,USA
55402,Israel
55419,USA
55440,USA
55444,UK
55451,USA
55517,USA
55553,New Zealand
55555,Germany
55577,USA
55620,USA
55729,USA
55732,USA
55765,USA
55768,USA
55805,USA
55814,France
55820,USA
55830,UK
55844,USA
55872,USA
55895,USA
55901,Sweden
55926,USA
55946,USA
55955,USA
55999,USA
56001,USA
56060,Czech Republic
56141,Italy
56145,USA
56152,USA
56169,USA
56174,USA
56176,USA
56367,USA
56508,USA
56511,USA
56563,UK
56587,USA
56607,USA
56719,Switzerland
56757,USA
56775,USA
56801,USA
56805,USA
56908,USA
57147,USA
57223,South Korea
57243,Israel
57274,Spain
57353,UK
57368,USA
57370,USA
57401,USA
57464,USA
57504,Japan
57528,USA
57530,Canada
57532,USA
57534,USA
57536,USA
57655,USA
57690,USA
57792,France
57845,Ireland
57865,USA
57910,USA
57951,USA
58025,USA
58029,UK
58047,UK
58078,Mexico
58107,USA
58146,USA
58154,UK
58156,USA
58246,USA
58295,UK
58306,Kazakhstan
58351,Brazil
58439,USA
58490,UK
58492,USA
58559,USA
58627,USA
58655,USA
58706,Mexico
58876,USA
58898,Argentina
58964,France
59000,USA
59014,USA
59016,USA
59018,USA
59037,USA
59044,USA
59065,USA
59103,USA
59105,France
59126,USA
59141,France
59143,USA
59157,USA
59173,USA
59258,USA
59290,Austria
59313,Germany
59339,UK
59362,USA
59369,France
59382,France
59387,USA
59421,USA
59440,USA
59478,Germany
59519,Norway
59604,USA
59607,USA
59655,USA
59709,Spain
59721,USA
59725,USA
59729,Spain
59784,USA
59795,USA
59900,USA
59908,USA
59912,Italy
59985,USA
59995,UK
60074,USA
60133,UK
60135,USA
60286,USA
60293,USA
60295,Canada
60333,USA
60341,USA
60363,USA
60389,UK
60393,France
60411,Japan
60421,Canada
60471,Australia
60487,USA
60503,Poland
60514,USA
60516,USA
60522,USA
60526,UK
60566,Denmark
60649,USA
60654,France
60728,USA
60735,USA
60745,USA
60753,USA
60760,USA
60763,USA
60832,USA
60939,USA
60941,USA
60943,USA
60946,France
60950,Spain
61011,USA
61048,USA
61071,USA
61073,USA
61167,USA
61246,UK
61255,USA
61257,USA
61262,USA
61267,Belgium
61279,Italy
61289,Japan
61323,USA
61348,USA
61350,USA
61354,USA
61401,USA
61465,USA
61473,France
61475,USA
61628,Hong Kong
61646,Spain
61697,USA
61705,USA
61729,USA
61816,Austria
61937,Sweden
61941,USA
61961,USA
61986,USA
62000,Soviet Union
62153,UK
62155,USA
62198,USA
62235,France
62245,India
62265,USA
62299,Canada
62344,USA
62374,USA
62378,UK
62394,Canada
62439,USA
62511,USA
62526,USA
62553,USA
62577,USA
62586,USA
62644,Germany
62733,USA
62788,USA
62792,USA
62849,UK
62912,USA
62972,Ireland
62999,USA
63113,UK
63119,UK
63237,France
63239,USA
63446,France
63481,USA
63617,USA
63676,Japan
63808,France
63853,Australia
63992,USA
64030,France
64114,USA
64229,USA
64231,USA
64245,USA
64273,France
64280,UK
64338,USA
64497,USA
64501,Spain
64508,USA
64575,USA
64614,USA
64620,USA
64622,USA
64701,France
64716,USA
64930,USA
64942,China
64969,USA
64983,USA
64990,USA
64997,USA
65037,Belgium
65126,USA
65130,USA
