movieID,genre
4065,Crime
4065,Drama
4066,Action
4066,Comedy
4073,Drama
4073,Romance
4074,Drama
4076,Comedy
4076,Romance
4078,Drama
4079,Comedy
4079,Sci-Fi
4080,Comedy
4081,Comedy
4082,Comedy
4082,Drama
4082,Romance
4083,Thriller
4084,Action
4084,Comedy
4086,Action
4086,Crime
4086,Mystery
4086,Romance
4086,Thriller
4087,Adventure
4087,Children
4087,Comedy
4088,Drama
4088,Romance
4088,Thriller
4089,Comedy
4090,Animation
4090,Children
4091,Comedy
4091,Romance
4092,Romance
4092,Sci-Fi
4093,Thriller
4102,Comedy
4103,Drama
4103,War
4105,Fantasy
4105,Horror
4106,Action
4108,Drama
4109,Drama
4109,Thriller
4115,Comedy
4119,Comedy
4119,Drama
4122,Drama
4123,Comedy
4128,Comedy
4128,Horror
4128,Thriller
4129,Fantasy
4129,Romance
4131,Comedy
4131,Romance
4131,Sci-Fi
4135,Adventure
4135,Comedy
4135,Horror
4139,Crime
4141,Comedy
4141,Romance
4145,Thriller
4148,Horror
4148,Thriller
4151,Comedy
4151,Drama
4151,Romance
4152,Drama
4154,Animation
4154,Children
4156,Comedy
4158,Animation
4158,Comedy
4162,Comedy
4164,Drama
4166,Action
4166,Drama
4169,Comedy
4170,Comedy
4171,Documentary
4173,Comedy
4173,Romance
4176,Drama
4178,Drama
4179,Drama
4180,Action
4180,Drama
4184,Comedy
4184,Drama
4184,Fantasy
4184,Romance
4186,Comedy
4186,Drama
4186,Romance
4187,Drama
4188,Children
4188,Musical
4189,Drama
4190,Drama
4191,Drama
4194,Drama
4194,Romance
4194,War
4202,Drama
4206,Crime
4206,Mystery
4207,Action
4207,Adventure
4207,War
4210,Action
4210,Crime
4210,Drama
4210,Horror
4210,Thriller
4211,Drama
4212,Crime
4212,Mystery
4216,Drama
4217,Documentary
4219,Comedy
4221,Comedy
4222,Horror
4224,Action
4224,Thriller
4225,Comedy
4226,Crime
4226,Drama
4226,Mystery
4226,Thriller
4229,Comedy
4229,Romance
4230,Comedy
4235,Drama
4235,Thriller
4236,Documentary
4237,Documentary
4241,Animation
4241,Children
4242,Comedy
4242,Crime
4242,Drama
4242,Thriller
4245,Drama
4245,Romance
4248,Comedy
4249,Comedy
4254,Comedy
4254,Drama
4255,Comedy
4258,Drama
4259,Drama
4259,Romance
4260,Drama
4261,Drama
4261,Fantasy
4261,Romance
4263,Drama
4265,Action
4265,Thriller
4266,Horror
4271,Drama
4273,Drama
4277,Adventure
4277,Sci-Fi
4280,Comedy
4280,Drama
4280,Romance
4286,Drama
4287,Comedy
4287,Romance
4288,Drama
4288,Romance
4289,Comedy
4289,Drama
4289,Fantasy
4290,Comedy
4290,Drama
4290,Musical
4292,Drama
4293,Comedy
4294,Children
4294,Fantasy
4294,Musical
4296,Drama
4296,Romance
4300,Drama
4303,Comedy
4306,Adventure
4306,Animation
4306,Children
4306,Comedy
4306,Fantasy
4306,Romance
4309,Drama
4312,Adventure
4312,Drama
4313,Drama
4316,Drama
4317,Comedy
4317,Romance
4318,Comedy
4318,Drama
4319,Western
4322,Drama
4327,Adventure
4327,Western
4328,Western
4330,Drama
4331,Comedy
4337,Drama
4337,Romance
4337,War
4338,Drama
4338,War
4339,Action
4339,Adventure
4339,Drama
4339,War
4340,Comedy
4342,Drama
4342,Romance
4348,Comedy
4349,Comedy
4349,War
4350,Comedy
4350,Documentary
4351,Action
4351,Adventure
4352,Comedy
4352,Drama
4355,Action
4355,Drama
4359,Comedy
4360,Musical
4361,Comedy
4361,Romance
4363,Action
4363,War
4366,Animation
4366,Children
4366,Fantasy
4371,Crime
4371,Drama
4373,Comedy
4374,Comedy
4374,Romance
4377,Comedy
4377,Romance
4385,Drama
4386,Children
4386,Comedy
4387,Action
4388,Comedy
4388,Horror
4390,Crime
4390,Drama
4390,Thriller
4391,Drama
4393,Drama
4395,Comedy
4395,Crime
4396,Action
4396,Comedy
4397,Action
4397,Comedy
4399,Comedy
4399,Drama
4403,Horror
4406,Adventure
4406,Crime
4406,Western
4408,Drama
4410,Comedy
4410,Crime
4410,Drama
4411,Western
4412,Comedy
4412,Horror
4412,Sci-Fi
4414,Sci-Fi
4414,Thriller
4416,Sci-Fi
4419,Drama
4419,Romance
4420,Drama
4422,Drama
4424,Drama
4425,Comedy
4425,Horror
4427,Drama
4429,Drama
4432,Drama
4432,Film-Noir
4433,Drama
4436,Mystery
4436,Thriller
4437,Horror
4440,Action
4440,Thriller
4441,Action
4443,Action
4443,Sci-Fi
4443,Thriller
4444,Action
4444,Crime
4446,Adventure
4446,Animation
4446,Fantasy
4446,Sci-Fi
4448,Action
4448,Drama
4449,Drama
4451,Comedy
4451,Drama
4451,Romance
4453,Documentary
4453,IMAX
4458,Documentary
4458,IMAX
4461,Documentary
4461,IMAX
4466,Action
4466,Crime
4466,Drama
4467,Adventure
4467,Comedy
4467,Fantasy
4468,Thriller
4471,Comedy
4472,Horror
4472,Thriller
4473,Drama
4473,War
4478,Comedy
4478,Drama
4480,Horror
4480,Sci-Fi
4482,Drama
4486,Drama
4487,Drama
4487,Romance
4489,Comedy
4492,Comedy
4492,Sci-Fi
4494,Comedy
4494,Sci-Fi
4495,Comedy
4495,Romance
4498,Action
4498,Crime
4498,Thriller
4501,Comedy
4501,Horror
4504,Comedy
4505,Drama
4505,Romance
4506,Crime
4506,Mystery
4506,Thriller
4507,Drama
4509,Comedy
4512,Comedy
4515,Documentary
4516,Comedy
4517,Horror
4517,Mystery
4517,Thriller
4518,Horror
4519,Animation
4519,Children
4520,Comedy
4522,Mystery
4522,Romance
4522,Thriller
4523,Comedy
4523,Drama
4523,Fantasy
4524,Comedy
4528,Action
4528,Thriller
4528,War
4531,Action
4532,Comedy
4532,Horror
4533,Comedy
4533,Horror
4533,Sci-Fi
4537,Drama
4538,Comedy
4538,Drama
4545,Comedy
4545,Sci-Fi
4547,Crime
4547,Drama
4548,Action
4548,Comedy
4548,Thriller
4548,Western
4550,Comedy
4553,Action
4553,Sci-Fi
4553,Thriller
4555,Comedy
4555,Drama
4555,Romance
4556,Drama
4556,Mystery
4559,Comedy
4560,Horror
4560,Sci-Fi
4561,Comedy
4561,Horror
4565,Action
4565,Adventure
4572,Action
4572,Crime
4572,Drama
4575,Adventure
4575,Comedy
4577,Drama
4577,War
4579,Comedy
4579,Crime
4580,Action
4580,Sci-Fi
4582,Thriller
4583,Action
4583,Comedy
4584,Comedy
4584,Drama
4584,Romance
4587,Comedy
4587,Musical
4587,Sci-Fi
4590,Drama
4591,Adventure
4591,Comedy
4591,Fantasy
4593,Comedy
4595,Drama
4597,Action
4597,Drama
4597,Mystery
4599,Drama
4600,Comedy
4600,Drama
4602,Comedy
4602,Crime
4602,Romance
4605,Comedy
4606,Drama
4608,Crime
4608,Drama
4609,Drama
4610,Comedy
4610,Crime
4610,Mystery
4610,Thriller
4611,Drama
4612,Drama
4615,Drama
4624,Animation
4624,Comedy
4624,Musical
4628,Comedy
4628,Drama
4630,Action
4631,Drama
4634,Adventure
4634,Comedy
4636,Action
4637,Action
4638,Action
4638,Adventure
4638,Sci-Fi
4639,Comedy
4639,Romance
4640,Action
4640,Crime
4640,Thriller
4642,Comedy
4642,Drama
4642,Musical
4645,Crime
4645,Horror
4645,Thriller
4649,Comedy
4653,Adventure
4653,Comedy
4654,Action
4654,Drama
4655,Drama
4656,Comedy
4658,Drama
4658,Horror
4658,Mystery
4658,Thriller
4659,Drama
4660,Comedy
4661,Crime
4661,Drama
4661,Thriller
4662,Comedy
4662,Crime
4663,Comedy
4665,Horror
4670,Horror
4670,Thriller
4671,Drama
4672,Comedy
4672,Romance
4673,Action
4673,Comedy
4673,Crime
4673,Thriller
4676,Comedy
4678,Comedy
4682,Action
4682,Horror
4686,Adventure
4686,Comedy
4688,Adventure
4688,Drama
4690,Crime
4690,Musical
4692,Drama
4694,Drama
4695,Crime
4695,Drama
4697,Comedy
4697,Horror
4699,Drama
4699,Romance
4699,Thriller
4700,Comedy
4703,Drama
4704,Adventure
4704,Comedy
4705,Comedy
4707,Mystery
4707,Thriller
4713,Drama
4713,Sci-Fi
4715,Horror
4716,Drama
4717,Action
4717,Comedy
4718,Comedy
4720,Horror
4720,Mystery
4720,Thriller
4723,Drama
4725,Horror
4725,Thriller
4731,Drama
4733,Comedy
4738,Romance
4738,Sci-Fi
4741,Comedy
4741,Drama
4743,Comedy
4743,Romance
4744,Horror
4745,Drama
4747,Drama
4748,Action
4748,Children
4751,Action
4751,Thriller
4752,Horror
4753,Comedy
4753,Horror
4754,Horror
4754,Musical
4754,Mystery
4754,Thriller
4756,Action
4756,Adventure
4756,Drama
4756,Romance
4758,Horror
4758,Thriller
4759,Comedy
4759,Drama
4760,Documentary
4761,Drama
4763,Comedy
4764,Romance
4764,Thriller
4765,Drama
4767,Comedy
4768,Crime
4768,Mystery
4768,Thriller
4770,Thriller
4773,Comedy
4774,Comedy
4774,Crime
4775,Drama
4775,Musical
4775,Romance
4776,Crime
4776,Drama
4776,Thriller
4778,Documentary
4779,Documentary
4781,Thriller
4782,Comedy
4782,Romance
4783,Documentary
4784,Drama
4787,Drama
4789,Comedy
4789,Horror
4789,Musical
4790,Western
4795,Comedy
4795,Romance
4795,War
4796,Comedy
4796,Romance
4798,Comedy
4798,Romance
4799,Comedy
4801,Drama
4803,Thriller
4804,Comedy
4804,Drama
4805,Drama
4806,Drama
4808,Mystery
4808,Thriller
4811,Drama
4811,Musical
4812,Adventure
4812,Sci-Fi
4814,Thriller
4821,Adventure
4821,Thriller
4822,Children
4822,Comedy
4824,Documentary
4827,Horror
4829,Drama
4829,Thriller
4833,Drama
4833,Horror
4835,Drama
4836,Drama
4836,Romance
4837,Crime
4837,Drama
4837,Thriller
4838,Documentary
4840,Drama
4840,Romance
4843,Crime
4843,Drama
4843,Thriller
4845,Comedy
4845,Crime
4846,Action
4846,Comedy
4847,Drama
4850,Action
4850,Animation
4850,Sci-Fi
4851,Drama
4852,Horror
4853,Action
4855,Action
4855,Crime
4855,Drama
4855,Thriller
4857,Comedy
4857,Drama
4857,Musical
4862,Drama
4866,Action
4867,Comedy
4867,Drama
4868,Action
4868,Crime
4868,Romance
4869,Action
4869,Crime
4869,Drama
4869,Romance
4869,Thriller
4870,Drama
4873,Animation
4873,Drama
4873,Fantasy
4874,Drama
4874,Fantasy
4874,Mystery
4874,Sci-Fi
4876,Horror
4876,Thriller
4877,Comedy
4877,Romance
4878,Drama
4878,Mystery
4878,Sci-Fi
4878,Thriller
4881,Comedy
4881,Crime
4881,Drama
4881,Film-Noir
4883,Drama
4885,Thriller
4886,Animation
4886,Children
4886,Comedy
4886,Fantasy
4888,Drama
4889,Crime
4889,Drama
4890,Comedy
4890,Fantasy
4890,Romance
4893,Horror
4893,Thriller
4895,Comedy
4898,Comedy
4898,Crime
4898,Mystery
4898,Thriller
4900,Comedy
4903,Drama
4905,Crime
4909,Comedy
4909,Sci-Fi
4911,Adventure
4911,Comedy
4911,Fantasy
4915,Action
4915,Adventure
4915,Fantasy
4917,Drama
4918,War
4919,Crime
4919,Drama
4919,Romance
4919,Thriller
4920,Drama
4920,Romance
4922,Adventure
4922,War
4925,Comedy
4926,Comedy
4926,Drama
4926,Musical
4927,Fantasy
4927,Mystery
4927,Thriller
4928,Drama
4929,Comedy
4932,Mystery
4932,Thriller
4935,Drama
4935,Sci-Fi
4938,Drama
4941,Action
4941,Adventure
4941,Fantasy
4941,Sci-Fi
4942,Sci-Fi
4943,Adventure
4943,Sci-Fi
4944,Horror
4944,Sci-Fi
4945,Crime
4949,Action
4949,Adventure
4957,Crime
4957,Drama
4963,Comedy
4963,Crime
4963,Thriller
4964,Adventure
4964,Drama
4964,Romance
4965,Action
4965,Drama
4965,Thriller
4966,Sci-Fi
4967,Drama
4969,Crime
4969,Mystery
4970,Drama
4971,Comedy
4971,Drama
4973,Comedy
4973,Romance
4975,Drama
4975,Romance
4975,Thriller
4977,Drama
4978,Drama
4978,Mystery
4978,Thriller
4980,Adventure
4980,Comedy
4980,Fantasy
4984,Comedy
4984,Drama
4985,Action
4985,Adventure
4985,Fantasy
4987,Sci-Fi
4990,Adventure
4990,Animation
4990,Children
4990,Comedy
4991,Comedy
4991,Drama
4991,Romance
4992,Comedy
4992,Romance
4994,Comedy
4994,Drama
4994,Romance
4995,Drama
4995,Mystery
4995,Romance
5001,War
5003,Animation
5005,Drama
5007,Adventure
5007,Comedy
5007,Thriller
5009,Drama
5011,Drama
5011,Romance
5014,Comedy
5014,Drama
5017,Drama
5017,Film-Noir
5022,Drama
5023,Drama
5025,Comedy
5027,Action
5027,Comedy
5027,Crime
5027,Drama
5027,Thriller
5028,Drama
5029,Thriller
5033,Drama
5033,Thriller
5034,Drama
5034,Romance
5035,Drama
5037,Drama
5039,Action
5039,Adventure
5039,Fantasy
5042,Musical
5042,Sci-Fi
5046,Action
5046,Drama
5046,Sci-Fi
5046,Thriller
5049,Action
5049,Comedy
5049,Crime
5049,Drama
5050,Drama
5051,Comedy
5051,Drama
5051,Romance
5052,Drama
5052,War
5053,Comedy
5055,Action
5055,Drama
5057,Comedy
5057,Western
5058,Drama
5059,Documentary
5061,Drama
5061,Romance
5062,Mystery
5062,Sci-Fi
5062,Thriller
5063,Western
5064,Drama
5064,Thriller
5065,Drama
5065,Fantasy
5065,Horror
5065,Mystery
5065,Thriller
5067,Comedy
5069,Action
5069,Adventure
5069,Animation
5069,Drama
5069,Fantasy
5074,Comedy
5074,Drama
5075,Comedy
5077,Comedy
5077,Romance
5078,Drama
5078,Romance
5079,Drama
5079,Musical
5079,Romance
5080,Comedy
5082,Drama
5083,Comedy
5083,Drama
5085,Drama
5085,Musical
5086,Drama
5086,Musical
5087,Comedy
5087,Drama
5087,Romance
5088,Comedy
5088,Crime
5088,Drama
5092,Children
5092,Comedy
5093,Action
5093,Thriller
5095,Comedy
5095,Crime
5097,Comedy
5097,Drama
5100,Comedy
5103,Comedy
5103,Drama
5106,Comedy
5106,Musical
5106,Romance
5109,Adventure
5109,Animation
5109,Children
5110,Comedy
5110,Crime
5111,Drama
5111,Thriller
5112,Drama
5113,Comedy
5113,Crime
5114,Drama
5116,Comedy
5118,Comedy
5118,Romance
5119,Drama
5120,Comedy
5120,Mystery
5120,Thriller
5121,Comedy
5121,Drama
5126,Horror
5126,Sci-Fi
5128,Fantasy
5128,Horror
5131,Comedy
5131,Drama
5133,Drama
5135,Comedy
5135,Romance
5136,Drama
5136,Horror
5141,Comedy
5142,Comedy
5142,Drama
5145,Comedy
5145,Drama
5145,Romance
5150,Drama
5151,Comedy
5151,Romance
5152,Action
5152,Drama
5152,War
5153,Drama
5153,Horror
5153,Thriller
5158,Drama
5159,Animation
5159,Children
5164,Animation
5164,Children
5167,Comedy
5167,Mystery
5168,Comedy
5168,Musical
5168,Romance
5170,Action
5170,Comedy
5170,Crime
5175,Drama
5175,Thriller
5178,Drama
5193,Musical
5202,Drama
5206,Comedy
5206,Horror
5212,Action
5213,Comedy
5214,Comedy
5214,Fantasy
5216,Comedy
5217,Action
5217,Sci-Fi
5221,Drama
5222,Comedy
5222,Romance
5223,Comedy
5223,Drama
5226,Drama
5226,Romance
5228,Comedy
5228,Horror
5230,Comedy
5230,Western
5231,Comedy
5232,Comedy
5232,Musical
5237,Drama
5238,Drama
5240,Action
5240,Drama
5247,Action
5247,Comedy
5247,Crime
5250,Comedy
5254,Action
5254,Horror
5254,Thriller
5256,Drama
5263,Horror
5263,Thriller
5264,Action
5264,Sci-Fi
5266,Thriller
5267,Drama
5268,Drama
5268,Fantasy
5268,Romance
5269,Drama
5272,Drama
5273,Comedy
5273,Musical
5274,Comedy
5274,Romance
5275,Drama
5276,Drama
5276,Romance
5276,Thriller
5277,Action
5277,Thriller
5280,Drama
5286,Drama
5286,Romance
5287,Crime
5287,Drama
5287,Mystery
5289,Drama
5289,Film-Noir
5292,Comedy
5293,Drama
5293,Thriller
5294,Thriller
5295,Drama
5295,Thriller
5296,Comedy
5296,Romance
5297,Drama
5297,Thriller
5298,Comedy
5298,Romance
5299,Comedy
5299,Romance
5301,Western
5302,Action
5302,Adventure
5303,Comedy
5303,Romance
5304,Drama
5304,War
5308,Comedy
5310,Comedy
5310,Horror
5311,Children
5311,Horror
5313,Action
5313,Adventure
5315,Drama
5317,Drama
5322,Drama
5323,Horror
5323,Sci-Fi
5323,Thriller
5324,Comedy
5324,Romance
5325,Documentary
5327,Drama
5328,Drama
5328,Romance
5329,Crime
5329,Drama
5329,Thriller
5331,Drama
5333,Crime
5333,Drama
5334,Comedy
5334,Crime
5335,Comedy
5335,Romance
5336,Action
5336,Adventure
5336,War
5337,Comedy
5338,Drama
5340,Drama
5341,Drama
5344,Drama
5344,Thriller
5345,Drama
5347,Drama
5348,Comedy
5348,Drama
5351,Comedy
5351,Drama
5353,Comedy
5353,Drama
5354,Comedy
5358,Adventure
5359,Drama
5361,Adventure
5362,Adventure
5362,Children
5364,Drama
5364,Thriller
5367,Drama
5367,Romance
5368,Drama
5368,Romance
5368,War
5372,Musical
5372,Western
5382,Comedy
5383,Crime
5383,Horror
5383,Mystery
5386,Adventure
5386,War
5387,Drama
5387,Thriller
5388,Action
5388,Crime
5388,Drama
5388,Mystery
5388,Thriller
5389,Animation
5389,Children
5389,Western
5392,Comedy
5392,Drama
5392,Romance
5393,Western
5394,Drama
5394,Thriller
5395,Drama
5396,Comedy
5396,Musical
5396,Romance
5397,Comedy
5397,Sci-Fi
5398,Drama
5399,Adventure
5399,Western
5400,Drama
5400,Thriller
5403,Drama
5407,Comedy
5407,Drama
5410,Drama
5410,Sci-Fi
5412,Comedy
5412,Western
5414,Action
5414,Comedy
5414,Crime
5416,Comedy
5416,Drama
5416,Thriller
5422,Comedy
5424,Crime
5424,Drama
5424,Romance
5424,Thriller
5426,Western
5427,Comedy
5431,Comedy
5431,Western
5432,Action
5432,Crime
5434,Drama
5434,Film-Noir
5434,Thriller
5435,Western
5437,Comedy
5437,Thriller
5441,Mystery
5441,Thriller
5442,Action
5442,Comedy
5442,Crime
5443,Comedy
5445,Action
5445,Crime
5445,Mystery
5445,Sci-Fi
5445,Thriller
5446,Adventure
5446,Drama
5447,Drama
5448,Animation
5448,Children
5449,Comedy
5449,Romance
5450,Comedy
5456,Comedy
5456,Western
5457,Drama
5459,Action
5459,Comedy
5459,Sci-Fi
5460,Action
5460,Animation
5460,Children
5460,Comedy
5461,Comedy
5461,Drama
5463,Action
5463,Adventure
5463,Fantasy
5463,Sci-Fi
5464,Crime
5464,Drama
5465,Crime
5465,Drama
5465,Thriller
5466,Comedy
5466,Drama
5466,Romance
5467,Comedy
5467,Romance
5468,Sci-Fi
5469,Action
5469,Comedy
5471,Drama
5471,Romance
5472,Children
5472,Drama
5472,Musical
5473,Drama
5477,Drama
5477,Romance
5480,Children
5480,Comedy
5481,Comedy
5482,Children
5482,Comedy
5485,Comedy
5485,Drama
5485,Romance
5489,Horror
5490,Comedy
5493,Action
5493,Adventure
5493,Comedy
5494,Drama
5496,Drama
5497,Adventure
5497,Comedy
5497,Sci-Fi
5498,Drama
5499,Adventure
5499,Drama
5499,Romance
5500,Comedy
5502,Sci-Fi
5502,Thriller
5503,Comedy
5503,Drama
5503,Romance
5504,Adventure
5504,Children
5506,Crime
5506,Drama
5506,Mystery
5506,Thriller
5509,Documentary
5510,Comedy
5511,Drama
5511,Thriller
5512,Comedy
5513,Comedy
5513,Documentary
5514,Drama
5514,Romance
5518,Drama
5521,Drama
5522,Action
5522,Drama
5522,Sci-Fi
5523,Action
5523,Comedy
5523,Sci-Fi
5524,Adventure
5524,Drama
5524,Romance
5525,Comedy
5525,Drama
5525,Romance
5526,Drama
5529,Comedy
5529,Romance
5532,Comedy
5532,Romance
5534,Drama
5540,Action
5540,Adventure
5540,Fantasy
5544,Sci-Fi
5544,Thriller
5547,Adventure
5547,Drama
5547,Romance
5551,Horror
5553,Comedy
5553,Crime
5553,Romance
5553,Thriller
5556,Action
5556,Fantasy
5556,Horror
5556,Thriller
5557,Comedy
5561,Drama
5562,Drama
5562,Thriller
5563,Crime
5563,Drama
5564,Thriller
5568,Comedy
5570,Drama
5570,Horror
5570,Thriller
5572,Comedy
5572,Crime
5573,Comedy
5573,Crime
5574,Action
5574,Crime
5575,Crime
5575,Drama
5576,Drama
5576,Romance
5581,Comedy
5583,Crime
5583,Horror
5583,Mystery
5583,Sci-Fi
5584,Comedy
5585,Comedy
5587,Horror
5588,Horror
5589,Comedy
5589,Drama
5596,Sci-Fi
5600,Drama
5601,Children
5601,Drama
5602,Comedy
5602,Crime
5603,Comedy
5603,Crime
5607,Comedy
5607,Drama
5608,Drama
5608,Thriller
5609,Action
5609,Sci-Fi
5609,Thriller
5610,Comedy
5610,Drama
5611,Adventure
5611,War
5613,Comedy
5613,Crime
5613,Musical
5613,Mystery
5614,Drama
5614,Romance
5615,Drama
5617,Comedy
5617,Drama
5617,Romance
5618,Adventure
5618,Animation
5618,Children
5618,Fantasy
5619,Documentary
5620,Comedy
5620,Romance
5621,Action
5621,Comedy
5624,Comedy
5624,Romance
5627,Crime
5627,Drama
5629,Animation
5629,Children
5629,Musical
5631,Drama
5633,Drama
5634,Drama
5637,Drama
5638,Action
5638,Adventure
5638,Sci-Fi
5640,Horror
5640,Sci-Fi
5641,Drama
5644,Drama
5645,Drama
5646,Drama
5646,Romance
5648,Comedy
5649,Horror
5651,Animation
5651,Comedy
5651,War
5655,Drama
5655,Thriller
5658,Comedy
5659,Drama
5659,Horror
5661,Crime
5661,Mystery
5665,Action
5665,Comedy
5665,Crime
5669,Documentary
5670,Comedy
5670,Documentary
5675,Comedy
5675,Romance
5677,Drama
5677,Thriller
5678,Action
5678,Comedy
5678,Crime
5678,Thriller
5679,Drama
5679,Horror
5679,Mystery
5679,Thriller
5681,Documentary
5686,Drama
5686,Fantasy
5686,War
5687,Drama
5689,Crime
5689,Drama
5694,Comedy
5694,Drama
5694,Musical
5695,Fantasy
5695,Horror
5695,Mystery
5705,Fantasy
5705,Musical
5705,Romance
5707,Drama
5707,Romance
5709,Crime
5709,Thriller
5714,Comedy
5716,Drama
5719,Comedy
5719,Mystery
5721,Drama
5723,Comedy
5723,Romance
5726,Horror
5727,Horror
5740,Documentary
5740,Horror
5743,Action
5743,Drama
5745,Comedy
5745,Drama
5746,Action
5746,Horror
5746,Mystery
5746,Sci-Fi
5749,Drama
5749,Horror
5752,Comedy
5752,Romance
5754,Drama
5754,Horror
5755,Horror
5755,Mystery
5762,Drama
5763,Drama
5764,Drama
5764,Horror
5764,Sci-Fi
5764,Thriller
5769,Comedy
5769,Romance
5770,Crime
5770,Drama
5771,Horror
5771,Thriller
5772,Drama
5773,Comedy
5776,Comedy
5776,Drama
5777,Musical
5777,Romance
5778,Horror
5780,Comedy
5783,Documentary
5785,Action
5785,Comedy
5786,Action
5786,Drama
5788,Comedy
5788,Drama
5791,Drama
5791,Romance
5792,Comedy
5792,Drama
5796,Action
5796,Adventure
5796,Comedy
5800,Comedy
5801,Comedy
5801,War
5802,Comedy
5806,Drama
5807,Comedy
5807,Drama
5808,Thriller
5810,Drama
5811,Documentary
5811,Musical
5812,Drama
5812,Romance
5813,Comedy
5813,Romance
5814,Drama
5817,Drama
5818,Drama
5818,Romance
5819,Drama
5826,Romance
5826,Western
5828,Drama
5828,Thriller
5829,Comedy
5829,Drama
5829,Romance
5836,Comedy
5836,Romance
5838,Drama
5839,Comedy
5839,Drama
5841,Adventure
5841,Romance
5843,Action
5843,Drama
5846,Drama
5852,Comedy
5852,Horror
5853,Horror
5853,Sci-Fi
5853,Thriller
5854,Crime
5854,Drama
5854,Romance
5855,Comedy
5855,Musical
5855,Sci-Fi
5859,Drama
5859,Thriller
5859,War
5867,Crime
5867,Drama
5867,Thriller
5872,Action
5872,Adventure
5872,Thriller
5875,Drama
5876,Drama
5876,Thriller
5876,War
5882,Adventure
5882,Animation
5882,Children
5882,Sci-Fi
5883,Horror
5883,Thriller
5887,Comedy
5888,Action
5888,Crime
5888,Drama
5895,Fantasy
5895,Horror
5895,Sci-Fi
5896,Comedy
5898,Action
5898,Adventure
5898,Fantasy
5899,Action
5899,Drama
5899,War
5902,Comedy
5902,Drama
5902,Romance
5903,Action
5903,Sci-Fi
5903,Thriller
5909,Comedy
5909,Drama
5909,Horror
5914,Documentary
5916,Drama
5918,Horror
5926,Comedy
5926,Drama
5926,Romance
5928,Drama
5931,Comedy
5931,Drama
5932,Documentary
5935,Action
5935,Drama
5935,Thriller
5937,Drama
5938,Comedy
5938,Crime
5938,Mystery
5938,Thriller
5940,Comedy
5941,Comedy
5941,Drama
5941,Musical
5941,Romance
5942,Comedy
5943,Comedy
5943,Romance
5944,Action
5944,Drama
5944,Sci-Fi
5944,Thriller
5945,Comedy
5945,Drama
5946,Drama
5950,Comedy
5950,Drama
5952,Action
5952,Adventure
5952,Fantasy
5953,Drama
5953,War
5955,Drama
5956,Crime
5956,Drama
5958,Animation
5958,Children
5958,Comedy
5959,Crime
5959,Drama
5959,Thriller
5960,Drama
5960,Thriller
5961,Action
5961,Thriller
5962,Drama
5962,Thriller
5963,Drama
5964,Action
5964,Comedy
5969,Comedy
5969,Drama
5969,Romance
5975,Drama
5975,Romance
5975,War
5976,Crime
5977,Comedy
5978,Thriller
5981,Horror
5981,Sci-Fi
5982,Drama
5987,Comedy
5987,Crime
5987,Drama
5988,Drama
5994,Adventure
5994,Drama
5995,Drama
5995,War
5999,Action
5999,Animation
5999,Fantasy
6001,Comedy
6001,Drama
6002,Drama
6005,Comedy
6005,Documentary
6009,Crime
6009,Drama
6009,Thriller
6010,Action
6010,Comedy
6010,Drama
6012,Comedy
6012,Romance
6014,Action
6014,Comedy
6016,Action
6016,Crime
6016,Drama
6017,Comedy
6017,Drama
6017,Romance
6017,War
6018,Drama
6020,Comedy
6020,Drama
6021,Crime
6021,Drama
6021,Mystery
6021,Thriller
6025,Comedy
6027,Drama
6027,Romance
6030,Comedy
6030,Musical
6031,Drama
6031,Romance
6032,Comedy
6032,Romance
6036,Comedy
6036,Romance
6039,Comedy
6039,Romance
6040,Horror
6040,Thriller
6041,Drama
6042,Documentary
6044,Horror
6044,Thriller
6049,Drama
6050,Children
6050,Comedy
6051,Action
6051,Crime
6051,Drama
6055,Drama
6057,Action
6057,Crime
6057,Drama
6058,Horror
6058,Thriller
6060,Comedy
6060,Romance
6061,Drama
6061,War
6062,Documentary
6064,Drama
6064,Film-Noir
6065,Comedy
6066,Crime
6066,Horror
6066,Mystery
6066,Thriller
6067,Comedy
6067,Crime
6070,Drama
6076,Drama
6076,Sci-Fi
6077,Crime
6077,Drama
6077,Mystery
6078,Action
6078,Sci-Fi
6078,Thriller
6082,Romance
6082,Western
6083,Crime
6083,Mystery
6084,Comedy
6084,Drama
6092,Comedy
6092,Drama
6093,Animation
6093,Children
6093,Fantasy
6096,Drama
6099,Action
6099,Sci-Fi
6101,Drama
6101,Mystery
6101,Thriller
6102,Comedy
6107,Drama
6107,War
6109,Drama
6109,Romance
6113,Drama
6115,Drama
6118,Drama
6121,Drama
6126,Drama
6127,Drama
6135,Mystery
6135,Thriller
6152,Sci-Fi
6155,Comedy
6155,Romance
6157,Action
6157,Crime
6157,Fantasy
6158,Animation
6158,Children
6159,Drama
6159,Romance
6160,Documentary
6160,Musical
6163,Romance
6163,Thriller
6166,Comedy
6173,Adventure
6173,Children
6174,Crime
6174,Thriller
6176,Action
6176,Drama
6179,Action
6179,Drama
6183,Comedy
6183,Musical
6183,Romance
6184,Drama
6184,Sci-Fi
6185,Action
6185,Crime
6185,Drama
6185,Thriller
6186,Action
6186,Drama
6186,War
6191,Comedy
6191,Drama
6192,Romance
6193,Comedy
6193,Drama
6193,Thriller
6194,Drama
6194,Romance
6195,Documentary
6196,Action
6196,Crime
